nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
        34 -4.277647436E-01 -3.425348923E-02  5.342068153E-01  1.561136939E-01 
        35  3.580834164E-05 -3.352881595E-02 -2.671825329E-03  6.902408127E-02 
        36 -4.353540540E-01 -3.298716620E-02  5.750126819E-01  1.606269750E-01 
        37  1.509429049E-02 -3.273893893E-02 -1.035111709E-02  6.837311042E-02 
        38  3.013208508E-02 -3.192408383E-02 -1.787590940E-02  6.775750411E-02 
        39 -4.425447881E-01 -3.162691370E-02  6.187658502E-01  1.646229695E-01 
        40  4.513527080E-02 -3.108621016E-02 -2.525118404E-02  6.717772700E-02 
        41  6.009000912E-02 -3.022756800E-02 -3.248327328E-02  6.663502771E-02 
        42 -4.493310452E-01 -3.017505258E-02  6.656101442E-01  1.678402168E-01 
        43  7.498254627E-02 -2.935070172E-02 -3.958008913E-02  6.613134727E-02 
        44 -4.557074606E-01 -2.863452956E-02  7.156089441E-01  1.698512000E-01 
        45  8.979925513E-02 -2.845839225E-02 -4.655129961E-02  6.566913039E-02 
        46  1.045266315E-01 -2.755367383E-02 -5.340830815E-02  6.525141161E-02 
        47 -4.616691172E-01 -2.700886689E-02  7.685416873E-01  1.700721838E-01 
        48  1.191513166E-01 -2.663973905E-02 -6.016416007E-02  6.488139736E-02 
        49  1.336601228E-01 -2.571990341E-02 -6.683329708E-02  6.456233766E-02 
        50 -4.672116637E-01 -2.530207112E-02  8.240474627E-01  1.677395955E-01 
        51  1.480400264E-01 -2.479755506E-02 -7.343133908E-02  6.429764512E-02 
        52  1.622782052E-01 -2.387607098E-02 -7.997478665E-02  6.409049631E-02 
        53 -4.723313749E-01 -2.351857908E-02  8.816004998E-01  1.617639423E-01 
        54  1.763620377E-01 -2.295874432E-02 -8.648062683E-02  6.394371479E-02 
        55  1.902790964E-01 -2.204874158E-02 -9.296599420E-02  6.385990913E-02 
        56 -4.770250618E-01 -2.166313864E-02  9.401656253E-01  1.506112005E-01 
        57  2.040172368E-01 -2.114900947E-02 -9.944784096E-02  6.384113112E-02 
        58  2.175645083E-01 -2.026221529E-02 -1.059424274E-01  6.388879628E-02 
        59 -4.812902212E-01 -1.974073239E-02  9.980951520E-01  1.322054014E-01 
        60  2.309092581E-01 -1.939071715E-02 -1.124649872E-01  6.400375850E-02 
        61  2.440401018E-01 -1.853648201E-02 -1.190293266E-01  6.418609522E-02 
        62 -4.851250350E-01 -1.775623858E-02  1.052906280E+00  1.036379730E-01 
        63  2.569459379E-01 -1.770109311E-02 -1.256474882E-01  6.443522529E-02 
        64  2.696159482E-01 -1.688570529E-02 -1.323294588E-01  6.474980425E-02 
        65  2.820396721E-01 -1.609103382E-02 -1.390827494E-01  6.512755470E-02 
        66 -4.885282218E-01 -1.571426727E-02  1.100256206E+00  6.129444731E-02 
        67  2.942069471E-01 -1.531737484E-02 -1.459122298E-01  6.556548892E-02 
        68  3.061079085E-01 -1.456463337E-02 -1.528198528E-01  6.605989753E-02 
        69  3.177331090E-01 -1.383232791E-02 -1.598043735E-01  6.660625721E-02 
        70 -4.914990962E-01 -1.361857820E-02  1.132600528E+00  3.431648784E-02 
        71  3.290735483E-01 -1.311965287E-02 -1.668615337E-01  6.719940072E-02 
        72  3.401204944E-01 -1.242553815E-02 -1.739838408E-01  6.783360567E-02 
        73  3.508657217E-01 -1.174870133E-02 -1.811606225E-01  6.850264967E-02 
        74 -4.940368831E-01 -1.147159934E-02  1.142635406E+00  8.038835072E-02 
        75  3.613013029E-01 -1.108772680E-02 -1.883780894E-01  6.919999415E-02 
        76  3.714197874E-01 -1.044113748E-02 -1.956196537E-01  6.991890721E-02 
        77  3.812142015E-01 -9.807454422E-03 -2.028662296E-01  7.065266324E-02 
        78 -4.961396158E-01 -9.273828939E-03  1.118844275E+00  1.901241234E-01 
        79  3.906779587E-01 -9.185299277E-03 -2.100965256E-01  7.139480664E-02 
        80  3.998049796E-01 -8.573430590E-03 -2.172876085E-01  7.213925087E-02 
        81  4.085896015E-01 -7.970834151E-03 -2.244152975E-01  7.288067043E-02 
        82  4.170267582E-01 -7.376762107E-03 -2.314549374E-01  7.361484000E-02 
        83 -4.978021979E-01 -7.023616228E-03  1.034976821E+00  3.279966087E-01 
        84  4.251117706E-01 -6.790784188E-03 -2.383817949E-01  7.433865548E-02 
        85  4.328405559E-01 -6.212810520E-03 -2.451717282E-01  7.505069824E-02 
        86  4.402094483E-01 -5.643141456E-03 -2.518015396E-01  7.575156710E-02 
        87  4.472154081E-01 -5.082427524E-03 -2.582493504E-01  7.644429010E-02 
        88 -4.990133345E-01 -4.718801472E-03  8.829901686E-01  4.802143920E-01 
        89  4.538559020E-01 -4.531715997E-03 -2.644943399E-01  7.713513101E-02 
        90  4.601289034E-01 -3.992382903E-03 -2.705157237E-01  7.783496218E-02 
        91  4.660329819E-01 -3.466149326E-03 -2.762907143E-01  7.856303194E-02 
        92  4.715673029E-01 -2.955005970E-03 -2.817908156E-01  7.935398028E-02 
        93  4.767314792E-01 -2.461175201E-03 -2.869722776E-01  8.027288178E-02 
        94 -4.997532666E-01 -2.363638487E-03  6.561927626E-01  6.156884597E-01 
        95  4.815258086E-01 -1.987064257E-03 -2.917509881E-01  8.144876576E-02 
        96  4.859511554E-01 -1.535162795E-03 -2.959543538E-01  8.321565562E-02 
        97  4.900089204E-01 -1.108038821E-03 -2.996563865E-01  8.678455905E-02 
        98  4.937011302E-01 -7.082165685E-04 -3.052304137E-01  9.628949563E-02 
        99  4.970304072E-01 -3.381129063E-04 -3.321723497E-01  1.302941331E-01 
       100 -5.000000000E-01  0.000000000E+00  3.906692203E-01  6.939035635E-01 
       101  5.000000000E-01  0.000000000E+00 -3.568757176E-01  1.294796531E-01 
       102  4.970304668E-01  7.202737033E-04 -3.323752091E-01  7.469867722E-02 
       103  4.937012494E-01  1.519259415E-03 -2.958586342E-01  3.398728223E-02 
       104  4.900090992E-01  2.394983778E-03 -2.888998892E-01  2.042935440E-02 
       105 -4.997532666E-01  3.027264494E-03  7.698862541E-02  7.282283727E-01 
       106  4.859513938E-01  3.345148871E-03 -2.861921847E-01  1.316045522E-02 
       107  4.815261662E-01  4.367166199E-03 -2.848459302E-01  8.477705068E-03 
       108  4.767318964E-01  5.458110943E-03 -2.841289868E-01  5.016901316E-03 
       109 -4.990133643E-01  6.050519180E-03 -2.045153354E-01  7.283353563E-01 
       110  4.715678096E-01  6.614865735E-03 -2.838988354E-01  2.318110576E-03 
       111  4.660336077E-01  7.834118791E-03 -2.839919044E-01  9.703654764E-04 
       112 -4.978022575E-01  9.022734128E-03 -4.516005798E-01  6.971969096E-01 
       113  4.601296484E-01  9.112386964E-03 -2.843543227E-01  1.616686823E-03 
       114  4.538567364E-01  1.044614054E-02 -2.850158327E-01  3.071889983E-03 
       115  4.472163916E-01  1.183174737E-02 -2.858978217E-01  4.255537179E-03 
       116 -4.961394370E-01  1.194464508E-02 -6.502598111E-01  6.437722730E-01 
       117  4.402105510E-01  1.326562278E-02 -2.869368353E-01  5.207551999E-03 
       118  4.328417778E-01  1.474419516E-02 -2.880969594E-01  5.962155159E-03 
       119 -4.940359890E-01  1.482449938E-02 -8.005936138E-01  5.796603136E-01 
       120  4.251131713E-01  1.626393571E-02 -2.893549452E-01  6.546264443E-03 
       121 -4.914970994E-01  1.766939834E-02 -9.076680363E-01  5.135837794E-01 
       122  4.170282781E-01  1.782147214E-02 -2.906808742E-01  6.981691899E-03 
       123  4.085913002E-01  1.941351779E-02 -2.920498994E-01  7.289350058E-03 
       124 -4.885247946E-01  2.048372477E-02 -9.799333470E-01  4.510049835E-01 
       125  3.998067975E-01  2.103693970E-02 -2.934401758E-01  7.489336513E-03 
       126  3.906799555E-01  2.268878371E-02 -2.948352906E-01  7.601249898E-03 
       127 -4.851200283E-01  2.326918580E-02 -1.025532391E+00  3.944253401E-01 
       128  3.812163770E-01  2.436624095E-02 -2.962236149E-01  7.643815972E-03 
       129 -4.812836945E-01  2.602553554E-02 -1.051186736E+00  3.445947304E-01 
       130  3.714221418E-01  2.606668323E-02 -2.975972419E-01  7.635236709E-03 
       131  3.613038361E-01  2.778763883E-02 -2.989556797E-01  7.592668282E-03 
       132 -4.770171046E-01  2.875127271E-02 -1.062143903E+00  3.013323099E-01 
       133  3.508684337E-01  2.952674031E-02 -3.003043069E-01  7.530791131E-03 
       134  3.401234150E-01  3.128179163E-02 -3.016490902E-01  7.462302577E-03 
       135 -4.723221362E-01  3.144402429E-02 -1.062276687E+00  2.639874231E-01 
       136  3.290766776E-01  3.305066004E-02 -3.030011723E-01  7.398187157E-03 
       137 -4.672012925E-01  3.410093114E-02 -1.054538797E+00  2.317829094E-01 
       138  3.177364469E-01  3.483127803E-02 -3.043762107E-01  7.346530789E-03 
       139  3.061114550E-01  3.662162274E-02 -3.057892627E-01  7.312739771E-03 
       140 -4.616577625E-01  3.671871126E-02 -1.041165109E+00  2.040103329E-01 
       141  2.942107320E-01  3.841964900E-02 -3.072558589E-01  7.300402561E-03 
       142 -4.556952715E-01  3.929393366E-02 -1.023746119E+00  1.800297978E-01 
       143  2.820436656E-01  4.022327065E-02 -3.087930852E-01  7.311405544E-03 
       144 -4.493182003E-01  4.182294756E-02 -1.003476710E+00  1.592395256E-01 
       145  2.696201801E-01  4.203031957E-02 -3.104208731E-01  7.345208212E-03 
       146  2.569503784E-01  4.383848608E-02 -3.121581391E-01  7.398258398E-03 
       147 -4.425313771E-01  4.430206120E-02 -9.812362260E-01  1.411425565E-01 
       148  2.440447956E-01  4.564530775E-02 -3.140152979E-01  7.466247944E-03 
       149 -4.353401959E-01  4.672747105E-02 -9.576877139E-01  1.253207595E-01 
       150  2.309141904E-01  4.744814336E-02 -3.160035713E-01  7.545940001E-03 
       151 -4.277505577E-01  4.909531772E-02 -9.333228994E-01  1.114231961E-01 
       152  2.175696790E-01  4.924411327E-02 -3.181402817E-01  7.632997440E-03 
       153  2.040226460E-01  5.103011429E-02 -3.204351738E-01  7.722099837E-03 
       154 -4.197688401E-01  5.140164495E-02 -9.085103353E-01  9.915864722E-02 
       155  1.902847588E-01  5.280276388E-02 -3.228952457E-01  7.809437102E-03 
       156 -4.114018679E-01  5.364257097E-02 -8.835284109E-01  8.828637779E-02 
       157  1.763679385E-01  5.455838516E-02 -3.255316959E-01  7.892183573E-03 
       158 -4.026569426E-01  5.581409112E-02 -8.585872686E-01  7.860625131E-02 
       159  1.622843742E-01  5.629306287E-02 -3.283556766E-01  7.967680644E-03 
       160 -3.935417831E-01  5.791228265E-02 -8.338459060E-01  6.995137128E-02 
       161  1.480464488E-01  5.800256878E-02 -3.313808554E-01  8.032999518E-03 
       162  1.336667985E-01  5.968242139E-02 -3.346154102E-01  8.086014436E-03 
       163 -3.840644658E-01  5.993311107E-02 -8.094252275E-01  6.218263903E-02 
       164  1.191582531E-01  6.132787466E-02 -3.380741417E-01  8.125846054E-03 
       165 -3.742335737E-01  6.187269092E-02 -7.854177497E-01  5.518453960E-02 
       166  1.045338213E-01  6.293397397E-02 -3.417782692E-01  8.150024495E-03 
       167 -3.640580177E-01  6.372704357E-02 -7.618927350E-01  4.886092828E-02 
       168  8.980670571E-02  6.449551880E-02 -3.457408966E-01  8.155610213E-03 
       169 -3.535470665E-01  6.549237669E-02 -7.389067264E-01  4.313157788E-02 
       170  7.499026507E-02  6.600718200E-02 -3.499815941E-01  8.140391780E-03 
       171 -3.427099586E-01  6.716491282E-02 -7.165088251E-01  3.792787134E-02 
       172  6.009799615E-02  6.746350229E-02 -3.545232345E-01  8.100855825E-03 
       173 -3.315572143E-01  6.874091923E-02 -6.947322220E-01  3.319213417E-02 
       174  4.514352977E-02  6.885892153E-02 -3.593857474E-01  8.032785874E-03 
       175  3.014061600E-02  7.018789649E-02 -3.645914658E-01  7.932024509E-03 
       176 -3.200992048E-01  7.021684945E-02 -6.736002364E-01  2.887668665E-02 
       177  1.510309801E-02  7.144483924E-02 -3.701659038E-01  7.793436822E-03 
       178 -3.083465099E-01  7.158929110E-02 -6.531372896E-01  2.494109528E-02 
       179  4.489277853E-05  7.262428105E-02 -3.761320661E-01  7.611325882E-03 
       180 -2.963101566E-01  7.285507023E-02 -6.333619335E-01  2.135048832E-02 
       181 -1.502013020E-02  7.372087240E-02 -3.825157335E-01  7.379876066E-03 
       182 -2.840012908E-01  7.401116192E-02 -6.142880128E-01  1.807482997E-02 
       183 -3.007778712E-02  7.472943515E-02 -3.893440631E-01  7.092205388E-03 
       184 -2.714315355E-01  7.505487651E-02 -5.959263961E-01  1.508830310E-02 
       185 -4.511399940E-02  7.564499229E-02 -3.966405661E-01  6.741117662E-03 
       186 -2.586126029E-01  7.598371804E-02 -5.782844630E-01  1.236818465E-02 
       187 -6.011467054E-02  7.646284997E-02 -4.044333086E-01  6.319107935E-03 
       188 -2.455565929E-01  7.679554820E-02 -5.613667651E-01  9.894600621E-03 
       189 -7.506570965E-02  7.717871666E-02 -4.127478227E-01  5.817894795E-03 
       190 -2.322757840E-01  7.748860121E-02 -5.451745684E-01  7.650136768E-03 
       191 -8.995304257E-02  7.778854668E-02 -4.216093805E-01  5.229118619E-03 
       192 -2.187826931E-01  7.806141675E-02 -5.297057293E-01  5.619402687E-03 
       193 -1.047626361E-01  7.828876376E-02 -4.310436387E-01  4.543776432E-03 
       194 -2.050900757E-01  7.851301134E-02 -5.149541932E-01  3.789026975E-03 
       195 -1.194805130E-01  7.867614925E-02 -4.410709222E-01  3.752002065E-03 
       196 -1.912108362E-01  7.884284109E-02 -5.009094267E-01  2.146096002E-03 
       197 -1.340927631E-01  7.894808054E-02 -4.517086639E-01  2.842788774E-03 
       198 -1.771581173E-01  7.905066013E-02 -4.875575875E-01  6.989967012E-04 
       199 -1.485855579E-01  7.910224050E-02 -4.629789304E-01  1.808512153E-03 
       200 -1.629452109E-01  7.913686335E-02 -4.749143872E-01  6.405463640E-04 
