nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
        76  3.714197874E-01 -1.044113748E-02 -1.749438273E-01  5.832628039E-02 
        77  3.812142015E-01 -9.807454422E-03 -1.795148565E-01  5.878691397E-02 
        78 -4.961396158E-01 -9.273828939E-03  1.170705575E+00  4.967114067E-02 
        79  3.906779587E-01 -9.185299277E-03 -1.840808667E-01  5.925139419E-02 
        80  3.998049796E-01 -8.573430590E-03 -1.886244674E-01  5.971472338E-02 
        81  4.085896015E-01 -7.970834151E-03 -1.931275933E-01  6.017263686E-02 
        82  4.170267582E-01 -7.376762107E-03 -1.975720852E-01  6.062187397E-02 
        83 -4.978021979E-01 -7.023616228E-03  1.173432451E+00  1.261428116E-01 
        84  4.251117706E-01 -6.790784188E-03 -2.019399925E-01  6.106018695E-02 
        85  4.328405559E-01 -6.212810520E-03 -2.062140163E-01  6.148678876E-02 
        86  4.402094483E-01 -5.643141456E-03 -2.103777219E-01  6.190262064E-02 
        87  4.472154081E-01 -5.082427524E-03 -2.144156681E-01  6.231070159E-02 
        88 -4.990133345E-01 -4.718801472E-03  1.111658986E+00  2.683932241E-01 
        89  4.538559020E-01 -4.531715997E-03 -2.183130188E-01  6.271686547E-02 
        90  4.601289034E-01 -3.992382903E-03 -2.220544866E-01  6.313106150E-02 
        91  4.660329819E-01 -3.466149326E-03 -2.256225011E-01  6.357078196E-02 
        92  4.715673029E-01 -2.955005970E-03 -2.289943285E-01  6.406732518E-02 
        93  4.767314792E-01 -2.461175201E-03 -2.321353287E-01  6.467861151E-02 
        94 -4.997532666E-01 -2.363638487E-03  9.707724199E-01  4.119664078E-01 
        95  4.815258086E-01 -1.987064257E-03 -2.349806968E-01  6.551639988E-02 
        96  4.859511554E-01 -1.535162795E-03 -2.373982521E-01  6.685405579E-02 
        97  4.900089204E-01 -1.108038821E-03 -2.394332586E-01  6.964971570E-02 
        98  4.937011302E-01 -7.082165685E-04 -2.430222241E-01  7.723031255E-02 
        99  4.970304072E-01 -3.381129063E-04 -2.628792828E-01  1.039973991E-01 
       100 -5.000000000E-01  0.000000000E+00  7.784024363E-01  5.139442191E-01 
       101  5.000000000E-01  0.000000000E+00 -2.838407697E-01  1.012461914E-01 
       102  4.970304668E-01  7.202737033E-04 -2.665217178E-01  5.573550853E-02 
       103  4.937012494E-01  1.519259415E-03 -2.373635924E-01  2.334492195E-02 
       104  4.900090992E-01  2.394983778E-03 -2.322970846E-01  1.262478686E-02 
       105 -4.997532666E-01  3.027264494E-03  5.164717044E-01  5.901003619E-01 
       106  4.859513938E-01  3.345148871E-03 -2.307667999E-01  6.813807313E-03 
       107  4.815261662E-01  4.367166199E-03 -2.304703385E-01  3.107816798E-03 
       108  4.767318964E-01  5.458110943E-03 -2.307034154E-01  1.150003518E-03 
       109 -4.990133643E-01  6.050519180E-03  2.581597316E-01  6.286871177E-01 
       110  4.715678096E-01  6.614865735E-03 -2.313197748E-01  1.583805773E-03 
       111  4.660336077E-01  7.834118791E-03 -2.323230268E-01  3.140792282E-03 
       112 -4.978022575E-01  9.022734128E-03  1.337443139E-02  6.314546298E-01 
       113  4.601296484E-01  9.112386964E-03 -2.335972783E-01  4.322701665E-03 
       114  4.538567364E-01  1.044614054E-02 -2.350412727E-01  5.203097857E-03 
       115  4.472163916E-01  1.183174737E-02 -2.366091924E-01  5.843941294E-03 
       116 -4.961394370E-01  1.194464508E-02 -1.983827038E-01  6.065979831E-01 
       117  4.402105510E-01  1.326562278E-02 -2.382739772E-01  6.292555821E-03 
       118  4.328417778E-01  1.474419516E-02 -2.400107264E-01  6.585068178E-03 
       119 -4.940359890E-01  1.482449938E-02 -3.723049520E-01  5.655745056E-01 
       120  4.251131713E-01  1.626393571E-02 -2.418040364E-01  6.749977077E-03 
       121 -4.914970994E-01  1.766939834E-02 -5.098123704E-01  5.171208006E-01 
       122  4.170282781E-01  1.782147214E-02 -2.436236026E-01  6.814725412E-03 
       123  4.085913002E-01  1.941351779E-02 -2.454597874E-01  6.808951077E-03 
       124 -4.885247946E-01  2.048372477E-02 -6.148842399E-01  4.672878725E-01 
       125  3.998067975E-01  2.103693970E-02 -2.473199562E-01  6.756944578E-03 
       126  3.906799555E-01  2.268878371E-02 -2.492115045E-01  6.677072214E-03 
       127 -4.851200283E-01  2.326918580E-02 -6.934850128E-01  4.197502106E-01 
       128  3.812163770E-01  2.436624095E-02 -2.511501580E-01  6.582510999E-03 
       129 -4.812836945E-01  2.602553554E-02 -7.511034114E-01  3.762074466E-01 
       130  3.714221418E-01  2.606668323E-02 -2.531464733E-01  6.482387660E-03 
       131  3.613038361E-01  2.778763883E-02 -2.552168313E-01  6.383280669E-03 
       132 -4.770171046E-01  2.875127271E-02 -7.923921555E-01  3.372050214E-01 
       133  3.508684337E-01  2.952674031E-02 -2.573776566E-01  6.288234055E-03 
       134  3.401234150E-01  3.128179163E-02 -2.596405980E-01  6.198926995E-03 
       135 -4.723221362E-01  3.144402429E-02 -8.210021140E-01  3.026707362E-01 
       136  3.290766776E-01  3.305066004E-02 -2.620231885E-01  6.115700554E-03 
       137 -4.672012925E-01  3.410093114E-02 -8.397720928E-01  2.722615948E-01 
