nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
        75  3.613013029E-01 -1.108772680E-02 -3.065094139E-01  4.017182838E-03 
        76  3.714197874E-01 -1.044113748E-02 -3.059934924E-01  3.736023930E-03 
        77  3.812142015E-01 -9.807454422E-03 -3.055096517E-01  3.407858492E-03 
        78 -4.961396158E-01 -9.273828939E-03 -1.150804059E+00  5.013403858E-01 
        79  3.906779587E-01 -9.185299277E-03 -3.050633878E-01  3.027394759E-03 
        80  3.998049796E-01 -8.573430590E-03 -3.046616294E-01  2.588649343E-03 
        81  4.085896015E-01 -7.970834151E-03 -3.043119384E-01  2.084937243E-03 
        82  4.170267582E-01 -7.376762107E-03 -3.040286147E-01  1.509011284E-03 
        83 -4.978021979E-01 -7.023616228E-03 -1.080535359E+00  6.332548985E-01 
        84  4.251117706E-01 -6.790784188E-03 -3.038193515E-01  8.514627532E-04 
        85  4.328405559E-01 -6.212810520E-03 -3.037161699E-01  3.924623229E-04 
        86  4.402094483E-01 -5.643141456E-03 -3.036846561E-01  7.425132788E-04 
        87  4.472154081E-01 -5.082427524E-03 -3.037157924E-01  1.717425043E-03 
        88 -4.990133345E-01 -4.718801472E-03 -9.284012565E-01  7.601445226E-01 
        89  4.538559020E-01 -4.531715997E-03 -3.038633943E-01  2.847058818E-03 
        90  4.601289034E-01 -3.992382903E-03 -3.041343861E-01  4.164233378E-03 
        91  4.660329819E-01 -3.466149326E-03 -3.045426145E-01  5.722825561E-03 
        92  4.715673029E-01 -2.955005970E-03 -3.051134402E-01  7.604375755E-03 
        93  4.767314792E-01 -2.461175201E-03 -3.058866269E-01  9.936918399E-03 
        94 -4.997532666E-01 -2.363638487E-03 -6.798774377E-01  8.440173706E-01 
        95  4.815258086E-01 -1.987064257E-03 -3.069148415E-01  1.293362688E-02 
        96  4.859511554E-01 -1.535162795E-03 -3.082688261E-01  1.703321143E-02 
        97  4.900089204E-01 -1.108038821E-03 -3.105086707E-01  2.349296436E-02 
        98  4.937011302E-01 -7.082165685E-04 -3.163107480E-01  3.601175899E-02 
        99  4.970304072E-01 -3.381129063E-04 -3.497684774E-01  7.406726143E-02 
       100 -5.000000000E-01  0.000000000E+00 -3.868112030E-01  8.463383511E-01 
       101  5.000000000E-01  0.000000000E+00 -3.796078555E-01  1.193615008E-01 
       102  4.970304668E-01  7.202737033E-04 -3.643253812E-01  1.162930500E-01 
       103  4.937012494E-01  1.519259415E-03 -3.401465515E-01  8.613999424E-02 
       104  4.900090992E-01  2.394983778E-03 -3.357342464E-01  7.784896033E-02 
       105 -4.997532666E-01  3.027264494E-03 -5.317659891E-02  7.718549901E-01 
       106  4.859513938E-01  3.345148871E-03 -3.335030780E-01  7.495217905E-02 
       107  4.815261662E-01  4.367166199E-03 -3.311542994E-01  7.386137726E-02 
       108  4.767318964E-01  5.458110943E-03 -3.284052102E-01  7.340940537E-02 
       109 -4.990133643E-01  6.050519180E-03  2.313103615E-01  6.729341598E-01 
       110  4.715678096E-01  6.614865735E-03 -3.253199133E-01  7.324494315E-02 
       111  4.660336077E-01  7.834118791E-03 -3.219366583E-01  7.323014148E-02 
       112 -4.978022575E-01  9.022734128E-03  4.767714111E-01  5.629049133E-01 
       113  4.601296484E-01  9.112386964E-03 -3.182721794E-01  7.329701701E-02 
       114  4.538567364E-01  1.044614054E-02 -3.143318950E-01  7.340951095E-02 
       115  4.472163916E-01  1.183174737E-02 -3.101159632E-01  7.354659538E-02 
       116 -4.961394370E-01  1.194464508E-02  6.767100338E-01  4.512037066E-01 
       117  4.402105510E-01  1.326562278E-02 -3.056223028E-01  7.369493669E-02 
       118  4.328417778E-01  1.474419516E-02 -3.008488059E-01  7.384502197E-02 
       119 -4.940359890E-01  1.482449938E-02  8.300688804E-01  3.455234602E-01 
       120  4.251131713E-01  1.626393571E-02 -2.957946998E-01  7.398949705E-02 
       121 -4.914970994E-01  1.766939834E-02  9.366930545E-01  2.522626721E-01 
       122  4.170282781E-01  1.782147214E-02 -2.904611545E-01  7.412341227E-02 
       123  4.085913002E-01  1.941351779E-02 -2.848513668E-01  7.424315574E-02 
       124 -4.885247946E-01  2.048372477E-02  1.007627864E+00  1.745302674E-01 
       125  3.998067975E-01  2.103693970E-02 -2.789706882E-01  7.434621136E-02 
       126  3.906799555E-01  2.268878371E-02 -2.728266589E-01  7.443170098E-02 
       127 -4.851200283E-01  2.326918580E-02  1.051094286E+00  1.111645422E-01 
       128  3.812163770E-01  2.436624095E-02 -2.664284916E-01  7.449964927E-02 
       129 -4.812836945E-01  2.602553554E-02  1.073225538E+00  6.032401101E-02 
       130  3.714221418E-01  2.606668323E-02 -2.597869223E-01  7.455124708E-02 
       131  3.613038361E-01  2.778763883E-02 -2.529138118E-01  7.458851472E-02 
       132 -4.770171046E-01  2.875127271E-02  1.079187219E+00  1.994391869E-02 
       133  3.508684337E-01  2.952674031E-02 -2.458218691E-01  7.461390311E-02 
       134  3.401234150E-01  3.128179163E-02 -2.385242982E-01  7.463113755E-02 
       135 -4.723221362E-01  3.144402429E-02  1.072829967E+00  1.367315660E-02 
       136  3.290766776E-01  3.305066004E-02 -2.310341133E-01  7.464432796E-02 
       137 -4.672012925E-01  3.410093114E-02  1.056978680E+00  3.732041209E-02 
       138  3.177364469E-01  3.483127803E-02 -2.233638996E-01  7.465779503E-02 
       139  3.061114550E-01  3.662162274E-02 -2.155254470E-01  7.467661504E-02 
       140 -4.616577625E-01  3.671871126E-02  1.034296449E+00  5.703476078E-02 
       141  2.942107320E-01  3.841964900E-02 -2.075292558E-01  7.470581292E-02 
       142 -4.556952715E-01  3.929393366E-02  1.006820052E+00  7.234464904E-02 
       143  2.820436656E-01  4.022327065E-02 -1.993845586E-01  7.475068061E-02 
       144 -4.493182003E-01  4.182294756E-02  9.759139901E-01  8.417968285E-02 
       145  2.696201801E-01  4.203031957E-02 -1.910984923E-01  7.481686824E-02 
       146  2.569503784E-01  4.383848608E-02 -1.826758376E-01  7.490959925E-02 
       147 -4.425313771E-01  4.430206120E-02  9.426610860E-01  9.327816715E-02 
       148  2.440447956E-01  4.564530775E-02 -1.741192923E-01  7.503405312E-02 
       149 -4.353401959E-01  4.672747105E-02  9.078712209E-01  1.002298735E-01 
       150  2.309141904E-01  4.744814336E-02 -1.654288384E-01  7.519533943E-02 
       151 -4.277505577E-01  4.909531772E-02  8.721352769E-01  1.054877950E-01 
       152  2.175696790E-01  4.924411327E-02 -1.566017897E-01  7.539820608E-02 
       153  2.040226460E-01  5.103011429E-02 -1.476325180E-01  7.564729650E-02 
       154 -4.197688401E-01  5.140164495E-02  8.359310655E-01  1.094037268E-01 
       155  1.902847588E-01  5.280276388E-02 -1.385124986E-01  7.594659978E-02 
       156 -4.114018679E-01  5.364257097E-02  7.996011668E-01  1.122572840E-01 
       157  1.763679385E-01  5.455838516E-02 -1.292303970E-01  7.629956974E-02 
       158 -4.026569426E-01  5.581409112E-02  7.634050122E-01  1.142648958E-01 
