nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
        64  2.696159482E-01 -1.688570529E-02 -3.192307822E-01  5.623506637E-03 
        65  2.820396721E-01 -1.609103382E-02 -3.185758986E-01  5.607001806E-03 
        66 -4.885282218E-01 -1.571426727E-02 -1.142699200E+00  2.501967914E-01 
        67  2.942069471E-01 -1.531737484E-02 -3.179134005E-01  5.576850382E-03 
        68  3.061079085E-01 -1.456463337E-02 -3.172447561E-01  5.529166203E-03 
        69  3.177331090E-01 -1.383232791E-02 -3.165722594E-01  5.459913832E-03 
        70 -4.914990962E-01 -1.361857820E-02 -1.184082767E+00  3.292416112E-01 
        71  3.290735483E-01 -1.311965287E-02 -3.158989644E-01  5.364898536E-03 
        72  3.401204944E-01 -1.242553815E-02 -3.152287261E-01  5.239739351E-03 
        73  3.508657217E-01 -1.174870133E-02 -3.145662663E-01  5.079855493E-03 
        74 -4.940368831E-01 -1.147159934E-02 -1.201440885E+00  4.285031979E-01 
        75  3.613013029E-01 -1.108772680E-02 -3.139171060E-01  4.880460976E-03 
        76  3.714197874E-01 -1.044113748E-02 -3.132875551E-01  4.636515385E-03 
        77  3.812142015E-01 -9.807454422E-03 -3.126847690E-01  4.342706869E-03 
        78 -4.961396158E-01 -9.273828939E-03 -1.176429640E+00  5.473370444E-01 
        79  3.906779587E-01 -9.185299277E-03 -3.121162408E-01  3.993407248E-03 
        80  3.998049796E-01 -8.573430590E-03 -3.115906710E-01  3.582894387E-03 
        81  4.085896015E-01 -7.970834151E-03 -3.111140526E-01  3.103713862E-03 
        82  4.170267582E-01 -7.376762107E-03 -3.106948994E-01  2.547403625E-03 
        83 -4.978021979E-01 -7.023616228E-03 -1.084929146E+00  6.783493576E-01 
        84  4.251117706E-01 -6.790784188E-03 -3.103462304E-01  1.904915599E-03 
        85  4.328405559E-01 -6.212810520E-03 -3.100885614E-01  1.164049925E-03 
        86  4.402094483E-01 -5.643141456E-03 -3.099692453E-01  4.402848095E-04 
        87  4.472154081E-01 -5.082427524E-03 -3.099244763E-01  6.471184727E-04 
        88 -4.990133345E-01 -4.718801472E-03 -9.087730351E-01  8.002199459E-01 
        89  4.538559020E-01 -4.531715997E-03 -3.099439519E-01  1.767119381E-03 
        90  4.601289034E-01 -3.992382903E-03 -3.101038952E-01  3.078786234E-03 
        91  4.660329819E-01 -3.466149326E-03 -3.104116636E-01  4.626678379E-03 
        92  4.715673029E-01 -2.955005970E-03 -3.108887329E-01  6.487565918E-03 
        93  4.767314792E-01 -2.461175201E-03 -3.115689152E-01  8.782052700E-03 
        94 -4.997532666E-01 -2.363638487E-03 -6.366566623E-01  8.746153983E-01 
        95  4.815258086E-01 -1.987064257E-03 -3.125006371E-01  1.171203350E-02 
        96  4.859511554E-01 -1.535162795E-03 -3.137463929E-01  1.568758590E-02 
        97  4.900089204E-01 -1.108038821E-03 -3.157971795E-01  2.189308580E-02 
        98  4.937011302E-01 -7.082165685E-04 -3.211878970E-01  3.390911180E-02 
        99  4.970304072E-01 -3.381129063E-04 -3.521816387E-01  7.009891284E-02 
       100 -5.000000000E-01  0.000000000E+00 -3.251303720E-01  8.645360420E-01 
       101  5.000000000E-01  0.000000000E+00 -3.826177363E-01  1.127424243E-01 
       102  4.970304668E-01  7.202737033E-04 -3.705255563E-01  1.094356329E-01 
       103  4.937012494E-01  1.519259415E-03 -3.472477579E-01  8.086901537E-02 
       104  4.900090992E-01  2.394983778E-03 -3.433192920E-01  7.316026406E-02 
       105 -4.997532666E-01  3.027264494E-03  2.161257282E-02  7.744001836E-01 
       106  4.859513938E-01  3.345148871E-03 -3.415280535E-01  7.046612504E-02 
       107  4.815261662E-01  4.367166199E-03 -3.396836267E-01  6.948951482E-02 
       108  4.767318964E-01  5.458110943E-03 -3.374934967E-01  6.913299769E-02 
       109 -4.990133643E-01  6.050519180E-03  3.098507143E-01  6.627708262E-01 
       110  4.715678096E-01  6.614865735E-03 -3.350059837E-01  6.905863680E-02 
       111  4.660336077E-01  7.834118791E-03 -3.322516947E-01  6.913108625E-02 
       112 -4.978022575E-01  9.022734128E-03  5.528928226E-01  5.435797255E-01 
       113  4.601296484E-01  9.112386964E-03 -3.292443319E-01  6.928313270E-02 
       114  4.538567364E-01  1.044614054E-02 -3.259879975E-01  6.947915628E-02 
       115  4.472163916E-01  1.183174737E-02 -3.224820024E-01  6.969854931E-02 
       116 -4.961394370E-01  1.194464508E-02  7.461797736E-01  4.255186920E-01 
       117  4.402105510E-01  1.326562278E-02 -3.187234654E-01  6.992837971E-02 
       118  4.328417778E-01  1.474419516E-02 -3.147093596E-01  7.015949135E-02 
       119 -4.940359890E-01  1.482449938E-02  8.881174983E-01  3.160990773E-01 
       120  4.251131713E-01  1.626393571E-02 -3.104378462E-01  7.038482256E-02 
       121 -4.914970994E-01  1.766939834E-02  9.811203281E-01  2.219002844E-01 
       122  4.170282781E-01  1.782147214E-02 -3.059088869E-01  7.059960069E-02 
       123  4.085913002E-01  1.941351779E-02 -3.011243585E-01  7.080031709E-02 
       124 -4.885247946E-01  2.048372477E-02  1.039548101E+00  1.448339544E-01 
       125  3.998067975E-01  2.103693970E-02 -2.960882153E-01  7.098450368E-02 
       126  3.906799555E-01  2.268878371E-02 -2.908065344E-01  7.115125567E-02 
       127 -4.851200283E-01  2.326918580E-02  1.071082170E+00  8.289365601E-02 
       128  3.812163770E-01  2.436624095E-02 -2.852870620E-01  7.130054057E-02 
       129 -4.812836945E-01  2.602553554E-02  1.082258756E+00  3.381316695E-02 
       130  3.714221418E-01  2.606668323E-02 -2.795390815E-01  7.143345818E-02 
       131  3.613038361E-01  2.778763883E-02 -2.735730427E-01  7.155192490E-02 
       132 -4.770171046E-01  2.875127271E-02  1.078186866E+00  1.669781540E-02 
       133  3.508684337E-01  2.952674031E-02 -2.674003121E-01  7.165829836E-02 
       134  3.401234150E-01  3.128179163E-02 -2.610328327E-01  7.175619128E-02 
       135 -4.723221362E-01  3.144402429E-02  1.062606562E+00  3.500534627E-02 
       136  3.290766776E-01  3.305066004E-02 -2.544824628E-01  7.184961960E-02 
       137 -4.672012925E-01  3.410093114E-02  1.038642218E+00  5.839437420E-02 
       138  3.177364469E-01  3.483127803E-02 -2.477607463E-01  7.194283605E-02 
       139  3.061114550E-01  3.662162274E-02 -2.408785489E-01  7.204085432E-02 
       140 -4.616577625E-01  3.671871126E-02  1.008975957E+00  7.628617944E-02 
       141  2.942107320E-01  3.841964900E-02 -2.338455777E-01  7.214867080E-02 
       142 -4.556952715E-01  3.929393366E-02  9.753641228E-01  8.988873976E-02 
       143  2.820436656E-01  4.022327065E-02 -2.266703572E-01  7.227156360E-02 
       144 -4.493182003E-01  4.182294756E-02  9.391330968E-01  1.001527457E-01 
       145  2.696201801E-01  4.203031957E-02 -2.193594563E-01  7.241517588E-02 
       146  2.569503784E-01  4.383848608E-02 -2.119172544E-01  7.258476304E-02 
       147 -4.425313771E-01  4.430206120E-02  9.012662763E-01  1.078228605E-01 
       148  2.440447956E-01  4.564530775E-02 -2.043461530E-01  7.278556538E-02 
       149 -4.353401959E-01  4.672747105E-02  8.624914442E-01  1.134778133E-01 
       150  2.309141904E-01  4.744814336E-02 -1.966459681E-01  7.302278501E-02 
       151 -4.277505577E-01  4.909531772E-02  8.233313191E-01  1.175598769E-01 
       152  2.175696790E-01  4.924411327E-02 -1.888139452E-01  7.330130547E-02 
       153  2.040226460E-01  5.103011429E-02 -1.808444799E-01  7.362594437E-02 
       154 -4.197688401E-01  5.140164495E-02  7.841945728E-01  1.204098672E-01 
       155  1.902847588E-01  5.280276388E-02 -1.727291131E-01  7.400091589E-02 
       156 -4.114018679E-01  5.364257097E-02  7.453693310E-01  1.222966646E-01 
       157  1.763679385E-01  5.455838516E-02 -1.644565845E-01  7.442994193E-02 
       158 -4.026569426E-01  5.581409112E-02  7.070415578E-01  1.234193125E-01 
       159  1.622843742E-01  5.629306287E-02 -1.560127900E-01  7.491663865E-02 
       160 -3.935417831E-01  5.791228265E-02  6.694241734E-01  1.239369508E-01 
       161  1.480464488E-01  5.800256878E-02 -1.473807279E-01  7.546396347E-02 
       162  1.336667985E-01  5.968242139E-02 -1.385406979E-01  7.607426202E-02 
       163 -3.840644658E-01  5.993311107E-02  6.326815810E-01  1.240112351E-01 
       164  1.191582531E-01  6.132787466E-02 -1.294704256E-01  7.674958960E-02 
       165 -3.742335737E-01  6.187269092E-02  5.967344339E-01  1.237553744E-01 
       166  1.045338213E-01  6.293397397E-02 -1.201450850E-01  7.749137528E-02 
       167 -3.640580177E-01  6.372704357E-02  5.615995808E-01  1.232112723E-01 
       168  8.980670571E-02  6.449551880E-02 -1.105375822E-01  7.830024019E-02 
       169 -3.535470665E-01  6.549237669E-02  5.273965950E-01  1.224248433E-01 
       170  7.499026507E-02  6.600718200E-02 -1.006187849E-01  7.917654556E-02 
       171 -3.427099586E-01  6.716491282E-02  4.941373222E-01  1.214503649E-01 
       172  6.009799615E-02  6.746350229E-02 -9.035769134E-02  8.011998370E-02 
       173 -3.315572143E-01  6.874091923E-02  4.618382174E-01  1.203281929E-01 
       174  4.514352977E-02  6.885892153E-02 -7.972172202E-02  8.112966237E-02 
       175  3.014061600E-02  7.018789649E-02 -6.867700440E-02  8.220438927E-02 
       176 -3.200992048E-01  7.021684945E-02  4.305030519E-01  1.190908038E-01 
       177  1.510309801E-02  7.144483924E-02 -5.718866116E-02  8.334203558E-02 
       178 -3.083465099E-01  7.158929110E-02  4.001317499E-01  1.177626439E-01 
       179  4.489277853E-05  7.262428105E-02 -4.522095823E-02  8.454001362E-02 
       180 -2.963101566E-01  7.285507023E-02  3.707215891E-01  1.163628567E-01 
       181 -1.502013020E-02  7.372087240E-02 -3.273878761E-02  8.579566920E-02 
       182 -2.840012908E-01  7.401116192E-02  3.422668901E-01  1.149058711E-01 
       183 -3.007778712E-02  7.472943515E-02 -1.970630944E-02  8.710590515E-02 
       184 -2.714315355E-01  7.505487651E-02  3.147635069E-01  1.134039792E-01 
       185 -4.511399940E-02  7.564499229E-02 -6.087700356E-03  8.846648732E-02 
       186 -2.586126029E-01  7.598371804E-02  2.882011793E-01  1.118663052E-01 
       187 -6.011467054E-02  7.646284997E-02  8.150897596E-03  8.987337651E-02 
       188 -2.455565929E-01  7.679554820E-02  2.625729670E-01  1.103003331E-01 
       189 -7.506570965E-02  7.717871666E-02  2.304301917E-02  9.132291552E-02 
       190 -2.322757840E-01  7.748860121E-02  2.378697187E-01  1.087133118E-01 
       191 -8.995304257E-02  7.778854668E-02  3.862108715E-02  9.281044505E-02 
       192 -2.187826931E-01  7.806141675E-02  2.140801307E-01  1.071104782E-01 
       193 -1.047626361E-01  7.828876376E-02  5.491569380E-02  9.433066592E-02 
       194 -2.050900757E-01  7.851301134E-02  1.911925602E-01  1.054977446E-01 
       195 -1.194805130E-01  7.867614925E-02  7.195513918E-02  9.587889362E-02 
       196 -1.912108362E-01  7.884284109E-02  1.691938755E-01  1.038803090E-01 
       197 -1.340927631E-01  7.894808054E-02  8.976610574E-02  9.745124634E-02 
       198 -1.771581173E-01  7.905066013E-02  1.480703893E-01  1.022618446E-01 
       199 -1.485855579E-01  7.910224050E-02  1.083737392E-01  9.904260883E-02 
       200 -1.629452109E-01  7.913686335E-02  1.278027601E-01  1.006475745E-01 
