nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
         1 -2.840146124E-01 -4.228299111E-02  3.114222543E-01  9.733252721E-02 
         2 -2.714446783E-01 -4.226166010E-02  2.948292280E-01  9.506312330E-02 
         3 -2.963235974E-01 -4.224075377E-02  3.288239291E-01  9.976102477E-02 
         4 -2.586256266E-01 -4.218071699E-02  2.789771928E-01  9.295074786E-02 
         5 -3.083600998E-01 -4.213083908E-02  3.471236733E-01  1.023504708E-01 
         6 -2.455694675E-01 -4.204400629E-02  2.637752042E-01  9.099145498E-02 
         7 -3.201129436E-01 -4.194915667E-02  3.664410531E-01  1.050994683E-01 
         8 -2.322884947E-01 -4.185510427E-02  2.491480469E-01  8.917879372E-02 
         9 -3.315711021E-01 -4.169164598E-02  3.868803100E-01  1.080020626E-01 
        10 -2.187952399E-01 -4.161734879E-02  2.350310821E-01  8.750537233E-02 
        11 -3.427239954E-01 -4.135438800E-02  4.085529614E-01  1.110491082E-01 
        12 -2.051024437E-01 -4.133373499E-02  2.213661935E-01  8.596299753E-02 
        13 -1.912230253E-01 -4.100695625E-02  2.081023641E-01  8.454302250E-02 
        14 -3.535613120E-01 -4.093370214E-02  4.315807423E-01  1.142259007E-01 
        15 -1.771701276E-01 -4.063934088E-02  1.951953901E-01  8.323630750E-02 
        16 -3.640724421E-01 -4.042622447E-02  4.560805597E-01  1.175102119E-01 
        17 -1.629570127E-01 -4.023287073E-02  1.826075765E-01  8.203338695E-02 
        18 -3.742481470E-01 -3.982891887E-02  4.821750186E-01  1.208722673E-01 
        19 -1.485971659E-01 -3.978922963E-02  1.703071897E-01  8.092519681E-02 
        20 -1.341041476E-01 -3.930979967E-02  1.582679321E-01  7.990282173E-02 
        21 -3.840791285E-01 -3.913921863E-02  5.099905055E-01  1.242705814E-01 
        22 -1.194916666E-01 -3.879569471E-02  1.464688533E-01  7.895713912E-02 
        23 -3.935564756E-01 -3.835509717E-02  5.396326506E-01  1.276517058E-01 
        24 -1.047735587E-01 -3.824780881E-02  1.348936604E-01  7.807988584E-02 
        25 -8.996371925E-02 -3.766696155E-02  1.235298134E-01  7.726377957E-02 
        26 -4.026716352E-01 -3.747503087E-02  5.712219210E-01  1.309429453E-01 
        27 -7.507614046E-02 -3.705378622E-02  1.123680388E-01  7.650172526E-02 
        28 -4.114164710E-01 -3.649814054E-02  6.048578981E-01  1.340416391E-01 
        29 -6.012484059E-02 -3.640896827E-02  1.014018198E-01  7.578764199E-02 
        30 -4.512390867E-02 -3.573317826E-02  9.062671408E-02  7.511636072E-02 
        31 -4.197832644E-01 -3.542415425E-02  6.406065390E-01  1.368098398E-01 
        32 -3.008742630E-02 -3.502721712E-02  8.003967040E-02  7.448362769E-02 
        33 -1.502949465E-02 -3.429204226E-02  6.963851229E-02  7.388652282E-02 
        34 -4.277647436E-01 -3.425348923E-02  6.784138474E-01  1.390964101E-01 
        35  3.580834164E-05 -3.352881595E-02  5.942042389E-02  7.332296127E-02 
        36 -4.353540540E-01 -3.298716620E-02  7.183348269E-01  1.407057277E-01 
        37  1.509429049E-02 -3.273893893E-02  4.938284737E-02  7.279171734E-02 
        38  3.013208508E-02 -3.192408383E-02  3.952262614E-02  7.229272857E-02 
        39 -4.425447881E-01 -3.162691370E-02  7.603270534E-01  1.413399191E-01 
