nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
       130  3.714221418E-01  2.606668323E-02 -2.995981692E-01  6.439119617E-02 
       131  3.613038361E-01  2.778763883E-02 -2.954222083E-01  6.463900854E-02 
       132 -4.770171046E-01  2.875127271E-02  1.056596341E+00  5.501860567E-02 
       133  3.508684337E-01  2.952674031E-02 -2.910762350E-01  6.487632531E-02 
       134  3.401234150E-01  3.128179163E-02 -2.865695595E-01  6.510642583E-02 
       135 -4.723221362E-01  3.144402429E-02  1.023281627E+00  8.067849527E-02 
       136  3.290766776E-01  3.305066004E-02 -2.819115650E-01  6.533300703E-02 
       137 -4.672012925E-01  3.410093114E-02  9.842543287E-01  9.964387506E-02 
       138  3.177364469E-01  3.483127803E-02 -2.771115135E-01  6.556003754E-02 
       139  3.061114550E-01  3.662162274E-02 -2.721782155E-01  6.579224090E-02 
       140 -4.616577625E-01  3.671871126E-02  9.416552832E-01  1.134681815E-01 
       141  2.942107320E-01  3.841964900E-02 -2.671196021E-01  6.603439561E-02 
       142 -4.556952715E-01  3.929393366E-02  8.970134810E-01  1.233795186E-01 
       143  2.820436656E-01  4.022327065E-02 -2.619426175E-01  6.629160512E-02 
       144 -4.493182003E-01  4.182294756E-02  8.514118805E-01  1.303139925E-01 
       145  2.696201801E-01  4.203031957E-02 -2.566525355E-01  6.656936996E-02 
       146  2.569503784E-01  4.383848608E-02 -2.512527567E-01  6.687290109E-02 
       147 -4.425313771E-01  4.430206120E-02  8.056496920E-01  1.349914840E-01 
       148  2.440447956E-01  4.564530775E-02 -2.457449053E-01  6.720745640E-02 
       149 -4.353401959E-01  4.672747105E-02  7.602425822E-01  1.379614491E-01 
       150  2.309141904E-01  4.744814336E-02 -2.401282738E-01  6.757831268E-02 
       151 -4.277505577E-01  4.909531772E-02  7.155571656E-01  1.396311510E-01 
       152  2.175696790E-01  4.924411327E-02 -2.343997784E-01  6.799049911E-02 
       153  2.040226460E-01  5.103011429E-02 -2.285536938E-01  6.844902551E-02 
       154 -4.197688401E-01  5.140164495E-02  6.717991678E-01  1.402873678E-01 
       155  1.902847588E-01  5.280276388E-02 -2.225815975E-01  6.895837766E-02 
       156 -4.114018679E-01  5.364257097E-02  6.292867468E-01  1.401654741E-01 
       157  1.763679385E-01  5.455838516E-02 -2.164724037E-01  6.952262495E-02 
       158 -4.026569426E-01  5.581409112E-02  5.881891210E-01  1.395126061E-01 
       159  1.622843742E-01  5.629306287E-02 -2.102122890E-01  7.014578302E-02 
       160 -3.935417831E-01  5.791228265E-02  5.483358093E-01  1.384891867E-01 
       161  1.480464488E-01  5.800256878E-02 -2.037845638E-01  7.083129913E-02 
       162  1.336667985E-01  5.968242139E-02 -1.971698237E-01  7.158208983E-02 
       163 -3.840644658E-01  5.993311107E-02  5.097336800E-01  1.371561010E-01 
       164  1.191582531E-01  6.132787466E-02 -1.903459642E-01  7.240082700E-02 
       165 -3.742335737E-01  6.187269092E-02  4.724672153E-01  1.355762336E-01 
       166  1.045338213E-01  6.293397397E-02 -1.832881888E-01  7.328960726E-02 
       167 -3.640580177E-01  6.372704357E-02  4.365272314E-01  1.338155708E-01 
       168  8.980670571E-02  6.449551880E-02 -1.759692365E-01  7.424976449E-02 
       169 -3.535470665E-01  6.549237669E-02  4.018963695E-01  1.319227970E-01 
       170  7.499026507E-02  6.600718200E-02 -1.683595975E-01  7.528238184E-02 
       171 -3.427099586E-01  6.716491282E-02  3.685550443E-01  1.299355924E-01 
       172  6.009799615E-02  6.746350229E-02 -1.604276965E-01  7.638792733E-02 
       173 -3.315572143E-01  6.874091923E-02  3.364789961E-01  1.278840082E-01 
       174  4.514352977E-02  6.885892153E-02 -1.521400391E-01  7.756634810E-02 
       175  3.014061600E-02  7.018789649E-02 -1.434614018E-01  7.881731743E-02 
       176 -3.200992048E-01  7.021684945E-02  3.056406554E-01  1.257906914E-01 
       177  1.510309801E-02  7.144483924E-02 -1.343550386E-01  8.013959007E-02 
       178 -3.083465099E-01  7.158929110E-02  2.760079102E-01  1.236713273E-01 
       179  4.489277853E-05  7.262428105E-02 -1.247831209E-01  8.153148901E-02 
       180 -2.963101566E-01  7.285507023E-02  2.475547003E-01  1.215375449E-01 
       181 -1.502013020E-02  7.372087240E-02 -1.147076458E-01  8.299125272E-02 
       182 -2.840012908E-01  7.401116192E-02  2.202527358E-01  1.193981635E-01 
       183 -3.007778712E-02  7.472943515E-02 -1.040897172E-01  8.451670035E-02 
       184 -2.714315355E-01  7.505487651E-02  1.940751436E-01  1.172601031E-01 
       185 -4.511399940E-02  7.564499229E-02 -9.288970891E-02  8.610460220E-02 
       186 -2.586126029E-01  7.598371804E-02  1.689966254E-01  1.151279308E-01 
       187 -6.011467054E-02  7.646284997E-02 -8.106922535E-02  8.775186913E-02 
       188 -2.455565929E-01  7.679554820E-02  1.449930485E-01  1.130058118E-01 
       189 -7.506570965E-02  7.717871666E-02 -6.858992222E-02  8.945578503E-02 
       190 -2.322757840E-01  7.748860121E-02  1.220391007E-01  1.108975981E-01 
       191 -8.995304257E-02  7.778854668E-02 -5.541386241E-02  9.121269254E-02 
       192 -2.187826931E-01  7.806141675E-02  1.001107178E-01  1.088054825E-01 
       193 -1.047626361E-01  7.828876376E-02 -4.150454163E-02  9.301838582E-02 
       194 -2.050900757E-01  7.851301134E-02  7.918379946E-02  1.067330533E-01 
       195 -1.194805130E-01  7.867614925E-02 -2.682676060E-02  9.486928540E-02 
       196 -1.912108362E-01  7.884284109E-02  5.923260592E-02  1.046833202E-01 
       197 -1.340927631E-01  7.894808054E-02 -1.134648217E-02  9.676253910E-02 
       198 -1.771581173E-01  7.905066013E-02  4.023278273E-02  1.026578977E-01 
       199 -1.485855579E-01  7.910224050E-02  4.969068871E-03  9.869423026E-02 
       200 -1.629452109E-01  7.913686335E-02  2.215380587E-02  1.006603216E-01 
