nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
         1 -2.840146124E-01 -4.228299111E-02  1.358679028E-01  9.615263324E-02 
         2 -2.714446783E-01 -4.226166010E-02  1.240760898E-01  9.327310777E-02 
         3 -2.963235974E-01 -4.224075377E-02  1.484204394E-01  9.926331780E-02 
         4 -2.586256266E-01 -4.218071699E-02  1.129838002E-01  9.061343617E-02 
         5 -3.083600998E-01 -4.213083908E-02  1.618327170E-01  1.026193269E-01 
         6 -2.455694675E-01 -4.204400629E-02  1.024876881E-01  8.816147666E-02 
         7 -3.201129436E-01 -4.194915667E-02  1.762529309E-01  1.062333961E-01 
         8 -2.322884947E-01 -4.185510427E-02  9.250512727E-02  8.590296802E-02 
         9 -3.315711021E-01 -4.169164598E-02  1.918049073E-01  1.101148640E-01 
        10 -2.187952399E-01 -4.161734879E-02  8.297080846E-02  8.382380905E-02 
        11 -3.427239954E-01 -4.135438800E-02  2.086292310E-01  1.142719994E-01 
        12 -2.051024437E-01 -4.133373499E-02  7.382661948E-02  8.191010707E-02 
        13 -1.912230253E-01 -4.100695625E-02  6.502218385E-02  8.014831939E-02 
        14 -3.535613120E-01 -4.093370214E-02  2.268810485E-01  1.187104413E-01 
        15 -1.771701276E-01 -4.063934088E-02  5.651471396E-02  7.852507322E-02 
        16 -3.640724421E-01 -4.042622447E-02  2.467212618E-01  1.234320642E-01 
        17 -1.629570127E-01 -4.023287073E-02  4.826843222E-02  7.702728157E-02 
        18 -3.742481470E-01 -3.982891887E-02  2.683277158E-01  1.284355470E-01 
        19 -1.485971659E-01 -3.978922963E-02  4.025385274E-02  7.564277698E-02 
        20 -1.341041476E-01 -3.930979967E-02  3.244706331E-02  7.436002767E-02 
        21 -3.840791285E-01 -3.913921863E-02  2.918926522E-01  1.337144094E-01 
        22 -1.194916666E-01 -3.879569471E-02  2.482944196E-02  7.316774562E-02 
        23 -3.935564756E-01 -3.835509717E-02  3.176177650E-01  1.392544193E-01 
        24 -1.047735587E-01 -3.824780881E-02  1.738689179E-02  7.205582762E-02 
        25 -8.996371925E-02 -3.766696155E-02  1.010880610E-02  7.101543063E-02 
        26 -4.026716352E-01 -3.747503087E-02  3.457167691E-01  1.450298160E-01 
        27 -7.507614046E-02 -3.705378622E-02  2.987662944E-03  7.003819312E-02 
        28 -4.114164710E-01 -3.649814054E-02  3.764084159E-01  1.510012414E-01 
        29 -6.012484059E-02 -3.640896827E-02 -3.981583582E-03  6.911697470E-02 
        30 -4.512390867E-02 -3.573317826E-02 -1.080231738E-02  6.824569706E-02 
        31 -4.197832644E-01 -3.542415425E-02  4.099267548E-01  1.571093865E-01 
        32 -3.008742630E-02 -3.502721712E-02 -1.747660705E-02  6.741932105E-02 
        33 -1.502949465E-02 -3.429204226E-02 -2.400581723E-02  6.663425093E-02 
        34 -4.277647436E-01 -3.425348923E-02  4.465036327E-01  1.632649110E-01 
        35  3.580834164E-05 -3.352881595E-02 -3.039214943E-02  6.588782135E-02 
        36 -4.353540540E-01 -3.298716620E-02  4.863606981E-01  1.693404364E-01 
        37  1.509429049E-02 -3.273893893E-02 -3.663793674E-02  6.517823708E-02 
        38  3.013208508E-02 -3.192408383E-02 -4.274590151E-02  6.450482050E-02 
        39 -4.425447881E-01 -3.162691370E-02  5.296992627E-01  1.751573078E-01 
        40  4.513527080E-02 -3.108621016E-02 -4.872046532E-02  6.386783487E-02 
        41  6.009000912E-02 -3.022756800E-02 -5.456758358E-02  6.326832414E-02 
        42 -4.493310452E-01 -3.017505258E-02  5.766084798E-01  1.805001971E-01 
        43  7.498254627E-02 -2.935070172E-02 -6.029470106E-02  6.270797651E-02 
        44 -4.557074606E-01 -2.863452956E-02  6.273246512E-01  1.850590750E-01 
        45  8.979925513E-02 -2.845839225E-02 -6.591088179E-02  6.218895179E-02 
        46  1.045266315E-01 -2.755367383E-02 -7.142680202E-02  6.171396485E-02 
        47 -4.616691172E-01 -2.700886689E-02  6.819680346E-01  1.883294253E-01 
        48  1.191513166E-01 -2.663973905E-02 -7.685465745E-02  6.128588667E-02 
        49  1.336601228E-01 -2.571990341E-02 -8.220789751E-02  6.090762254E-02 
        50 -4.672116637E-01 -2.530207112E-02  7.403812821E-01  1.896111887E-01 
        51  1.480400264E-01 -2.479755506E-02 -8.750102816E-02  6.058222684E-02 
        52  1.622782052E-01 -2.387607098E-02 -9.274934382E-02  6.031252345E-02 
        53 -4.723313749E-01 -2.351857908E-02  8.022133440E-01  1.879713401E-01 
        54  1.763620377E-01 -2.295874432E-02 -9.796854832E-02  6.010099039E-02 
        55  1.902790964E-01 -2.204874158E-02 -1.031744357E-01  5.994988419E-02 
        56 -4.770250618E-01 -2.166313864E-02  8.669648609E-01  1.820504987E-01 
        57  2.040172368E-01 -2.114900947E-02 -1.083825685E-01  5.986091721E-02 
        58  2.175645083E-01 -2.026221529E-02 -1.136078151E-01  5.983518551E-02 
        59 -4.812902212E-01 -1.974073239E-02  9.334694451E-01  1.698920614E-01 
        60  2.309092581E-01 -1.939071715E-02 -1.188640535E-01  5.987323266E-02 
        61  2.440401018E-01 -1.853648201E-02 -1.241637732E-01  5.997484613E-02 
        62 -4.851250350E-01 -1.775623858E-02  9.997287860E-01  1.488294215E-01 
        63  2.569459379E-01 -1.770109311E-02 -1.295177396E-01  6.013918593E-02 
        64  2.696159482E-01 -1.688570529E-02 -1.349347746E-01  6.036470306E-02 
        65  2.820396721E-01 -1.609103382E-02 -1.404214078E-01  6.064898486E-02 
        66 -4.885282218E-01 -1.571426727E-02  1.062721498E+00  1.151697717E-01 
        67  2.942069471E-01 -1.531737484E-02 -1.459817336E-01  6.098896925E-02 
        68  3.061079085E-01 -1.456463337E-02 -1.516171957E-01  6.138093957E-02 
        69  3.177331090E-01 -1.383232791E-02 -1.573263483E-01  6.182044029E-02 
        70 -4.914990962E-01 -1.361857820E-02  1.116642638E+00  6.439265604E-02 
        71  3.290735483E-01 -1.311965287E-02 -1.631050226E-01  6.230244284E-02 
        72  3.401204944E-01 -1.242553815E-02 -1.689461768E-01  6.282143722E-02 
        73  3.508657217E-01 -1.174870133E-02 -1.748399625E-01  6.337148403E-02 
        74 -4.940368831E-01 -1.147159934E-02  1.151708436E+00  4.194110754E-02 
        75  3.613013029E-01 -1.108772680E-02 -1.807738082E-01  6.394639071E-02 
        76  3.714197874E-01 -1.044113748E-02 -1.867327193E-01  6.453982981E-02 
        77  3.812142015E-01 -9.807454422E-03 -1.926995671E-01  6.514552546E-02 
        78 -4.961396158E-01 -9.273828939E-03  1.158054971E+00  1.066374724E-01 
        79  3.906779587E-01 -9.185299277E-03 -1.986553767E-01  6.575749968E-02 
        80  3.998049796E-01 -8.573430590E-03 -2.045798350E-01  6.637016320E-02 
        81  4.085896015E-01 -7.970834151E-03 -2.104516567E-01  6.697867423E-02 
        82  4.170267582E-01 -7.376762107E-03 -2.162492659E-01  6.757924575E-02 
        83 -4.978021979E-01 -7.023616228E-03  1.114500545E+00  2.344703283E-01 
        84  4.251117706E-01 -6.790784188E-03 -2.219511488E-01  6.816916030E-02 
        85  4.328405559E-01 -6.212810520E-03 -2.275364149E-01  6.874727896E-02 
        86  4.402094483E-01 -5.643141456E-03 -2.329850804E-01  6.931434296E-02 
        87  4.472154081E-01 -5.082427524E-03 -2.382783265E-01  6.987335562E-02 
        88 -4.990133345E-01 -4.718801472E-03  1.002851979E+00  3.837293352E-01 
        89  4.538559020E-01 -4.531715997E-03 -2.433981704E-01  7.043035757E-02 
        90  4.601289034E-01 -3.992382903E-03 -2.483264186E-01  7.099577289E-02 
        91  4.660329819E-01 -3.466149326E-03 -2.530427170E-01  7.158803828E-02 
        92  4.715673029E-01 -2.955005970E-03 -2.575212279E-01  7.224031764E-02 
