nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
        63  2.569459379E-01 -1.770109311E-02 -2.278787698E-01  6.328792902E-04 
        64  2.696159482E-01 -1.688570529E-02 -2.240616097E-01  7.505162626E-04 
        65  2.820396721E-01 -1.609103382E-02 -2.203993206E-01  8.584228764E-04 
        66 -4.885282218E-01 -1.571426727E-02 -9.353353585E-01  4.713842023E-01 
        67  2.942069471E-01 -1.531737484E-02 -2.168847602E-01  9.585277817E-04 
        68  3.061079085E-01 -1.456463337E-02 -2.135146526E-01  1.050987280E-03 
        69  3.177331090E-01 -1.383232791E-02 -2.102860552E-01  1.136260686E-03 
        70 -4.914990962E-01 -1.361857820E-02 -8.668229748E-01  5.449062029E-01 
        71  3.290735483E-01 -1.311965287E-02 -2.071934518E-01  1.216458373E-03 
        72  3.401204944E-01 -1.242553815E-02 -2.042317730E-01  1.293022822E-03 
        73  3.508657217E-01 -1.174870133E-02 -2.013957383E-01  1.365891278E-03 
        74 -4.940368831E-01 -1.147159934E-02 -7.596390652E-01  6.263784637E-01 
        75  3.613013029E-01 -1.108772680E-02 -1.986823715E-01  1.435180493E-03 
        76  3.714197874E-01 -1.044113748E-02 -1.960881397E-01  1.502119219E-03 
        77  3.812142015E-01 -9.807454422E-03 -1.936075604E-01  1.567622813E-03 
        78 -4.961396158E-01 -9.273828939E-03 -6.002565682E-01  7.091613424E-01 
        79  3.906779587E-01 -9.185299277E-03 -1.912349962E-01  1.631181658E-03 
        80  3.998049796E-01 -8.573430590E-03 -1.889665801E-01  1.691627145E-03 
        81  4.085896015E-01 -7.970834151E-03 -1.867963028E-01  1.747306185E-03 
        82  4.170267582E-01 -7.376762107E-03 -1.847187245E-01  1.795693048E-03 
        83 -4.978021979E-01 -7.023616228E-03 -3.791850406E-01  7.791016279E-01 
        84  4.251117706E-01 -6.790784188E-03 -1.827328558E-01  1.836255461E-03 
        85  4.328405559E-01 -6.212810520E-03 -1.808119490E-01  1.863420166E-03 
        86  4.402094483E-01 -5.643141456E-03 -1.789533300E-01  1.861812413E-03 
        87  4.472154081E-01 -5.082427524E-03 -1.771845124E-01  1.819888097E-03 
        88 -4.990133345E-01 -4.718801472E-03 -9.770116526E-02  8.141371124E-01 
        89  4.538559020E-01 -4.531715997E-03 -1.754953919E-01  1.725547417E-03 
        90  4.601289034E-01 -3.992382903E-03 -1.738741366E-01  1.553844738E-03 
        91  4.660329819E-01 -3.466149326E-03 -1.723363292E-01  1.271158151E-03 
        92  4.715673029E-01 -2.955005970E-03 -1.709074473E-01  8.360044386E-04 
        93  4.767314792E-01 -2.461175201E-03 -1.696500130E-01  3.626252905E-04 
        94 -4.997532666E-01 -2.363638487E-03  2.290029632E-01  7.878263333E-01 
        95  4.815258086E-01 -1.987064257E-03 -1.685368305E-01  7.145571012E-04 
        96  4.859511554E-01 -1.535162795E-03 -1.676046952E-01  2.092758486E-03 
        97  4.900089204E-01 -1.108038821E-03 -1.671209621E-01  4.399060664E-03 
        98  4.937011302E-01 -7.082165685E-04 -1.680563434E-01  8.824859394E-03 
        99  4.970304072E-01 -3.381129063E-04 -1.789195735E-01  2.234487942E-02 
       100 -5.000000000E-01  0.000000000E+00  5.340496540E-01  6.897803967E-01 
       101  5.000000000E-01  0.000000000E+00 -1.888834533E-01  4.054459604E-02 
       102  4.970304668E-01  7.202737033E-04 -1.841044839E-01  4.183231242E-02 
       103  4.937012494E-01  1.519259415E-03 -1.770734689E-01  3.150527971E-02 
       104  4.900090992E-01  2.394983778E-03 -1.770012798E-01  2.868267213E-02 
       105 -4.997532666E-01  3.027264494E-03  8.136158097E-01  5.190853501E-01 
       106  4.859513938E-01  3.345148871E-03 -1.779432163E-01  2.773318055E-02 
       107  4.815261662E-01  4.367166199E-03 -1.790333832E-01  2.750304187E-02 
       108  4.767318964E-01  5.458110943E-03 -1.801515328E-01  2.757656847E-02 
       109 -4.990133643E-01  6.050519180E-03  9.901735812E-01  3.543559196E-01 
       110  4.715678096E-01  6.614865735E-03 -1.812915659E-01  2.781430011E-02 
       111  4.660336077E-01  7.834118791E-03 -1.824528970E-01  2.815264652E-02 
       112 -4.978022575E-01  9.022734128E-03  1.096093879E+00  2.097887403E-01 
       113  4.601296484E-01  9.112386964E-03 -1.836355421E-01  2.855568571E-02 
       114  4.538567364E-01  1.044614054E-02 -1.848392525E-01  2.900246819E-02 
       115  4.472163916E-01  1.183174737E-02 -1.860626400E-01  2.948033818E-02 
       116 -4.961394370E-01  1.194464508E-02  1.138111523E+00  9.148967044E-02 
       117  4.402105510E-01  1.326562278E-02 -1.873030367E-01  2.998137307E-02 
       118  4.328417778E-01  1.474419516E-02 -1.885567492E-01  3.050010966E-02 
       119 -4.940359890E-01  1.482449938E-02  1.132124102E+00  3.957657746E-02 
       120  4.251131713E-01  1.626393571E-02 -1.898197158E-01  3.103237713E-02 
       121 -4.914970994E-01  1.766939834E-02  1.096898946E+00  6.979188944E-02 
       122  4.170282781E-01  1.782147214E-02 -1.910879089E-01  3.157515510E-02 
       123  4.085913002E-01  1.941351779E-02 -1.923574893E-01  3.212600932E-02 
       124 -4.885247946E-01  2.048372477E-02  1.042479218E+00  1.197695152E-01 
       125  3.998067975E-01  2.103693970E-02 -1.936251373E-01  3.268298505E-02 
       126  3.906799555E-01  2.268878371E-02 -1.948880734E-01  3.324485351E-02 
       127 -4.851200283E-01  2.326918580E-02  9.774541636E-01  1.540795202E-01 
       128  3.812163770E-01  2.436624095E-02 -1.961440817E-01  3.381082476E-02 
       129 -4.812836945E-01  2.602553554E-02  9.073746141E-01  1.764820477E-01 
       130  3.714221418E-01  2.606668323E-02 -1.973915386E-01  3.438070115E-02 
       131  3.613038361E-01  2.778763883E-02 -1.986293328E-01  3.495475553E-02 
       132 -4.770171046E-01  2.875127271E-02  8.358615650E-01  1.901780741E-01 
       133  3.508684337E-01  2.952674031E-02 -1.998569355E-01  3.553358928E-02 
       134  3.401234150E-01  3.128179163E-02 -2.010742879E-01  3.611856563E-02 
       135 -4.723221362E-01  3.144402429E-02  7.652687307E-01  1.976493794E-01 
       136  3.290766776E-01  3.305066004E-02 -2.022815669E-01  3.671141656E-02 
       137 -4.672012925E-01  3.410093114E-02  6.969797666E-01  2.007519239E-01 
       138  3.177364469E-01  3.483127803E-02 -2.034791585E-01  3.731418321E-02 
       139  3.061114550E-01  3.662162274E-02 -2.046675232E-01  3.792951040E-02 
       140 -4.616577625E-01  3.671871126E-02  6.317320440E-01  2.008206044E-01 
       141  2.942107320E-01  3.841964900E-02 -2.058470406E-01  3.856028651E-02 
       142 -4.556952715E-01  3.929393366E-02  5.699425003E-01  1.988071920E-01 
       143  2.820436656E-01  4.022327065E-02 -2.070176942E-01  3.920979201E-02 
       144 -4.493182003E-01  4.182294756E-02  5.117705348E-01  1.954034629E-01 
       145  2.696201801E-01  4.203031957E-02 -2.081788142E-01  3.988172505E-02 
       146  2.569503784E-01  4.383848608E-02 -2.093290875E-01  4.057982362E-02 
       147 -4.425313771E-01  4.430206120E-02  4.571866516E-01  1.911005545E-01 
       148  2.440447956E-01  4.564530775E-02 -2.104663442E-01  4.130806501E-02 
       149 -4.353401959E-01  4.672747105E-02  4.060989602E-01  1.862448061E-01 
       150  2.309141904E-01  4.744814336E-02 -2.115872757E-01  4.207064239E-02 
       151 -4.277505577E-01  4.909531772E-02  3.583635556E-01  1.810909509E-01 
       152  2.175696790E-01  4.924411327E-02 -2.126872648E-01  4.287179469E-02 
       153  2.040226460E-01  5.103011429E-02 -2.137601942E-01  4.371594473E-02 
       154 -4.197688401E-01  5.140164495E-02  3.137322223E-01  1.758097138E-01 
       155  1.902847588E-01  5.280276388E-02 -2.147981892E-01  4.460734653E-02 
       156 -4.114018679E-01  5.364257097E-02  2.720037410E-01  1.705026091E-01 
       157  1.763679385E-01  5.455838516E-02 -2.157916884E-01  4.555016017E-02 
       158 -4.026569426E-01  5.581409112E-02  2.330045215E-01  1.652406607E-01 
       159  1.622843742E-01  5.629306287E-02 -2.167290997E-01  4.654865513E-02 
       160 -3.935417831E-01  5.791228265E-02  1.965546305E-01  1.600748037E-01 
       161  1.480464488E-01  5.800256878E-02 -2.175967710E-01  4.760686346E-02 
       162  1.336667985E-01  5.968242139E-02 -2.183787760E-01  4.872857961E-02 
       163 -3.840644658E-01  5.993311107E-02  1.624807446E-01  1.550374167E-01 
       164  1.191582531E-01  6.132787466E-02 -2.190569597E-01  4.991752405E-02 
       165 -3.742335737E-01  6.187269092E-02  1.306243659E-01  1.501478960E-01 
       166  1.045338213E-01  6.293397397E-02 -2.196108558E-01  5.117719063E-02 
       167 -3.640580177E-01  6.372704357E-02  1.008439276E-01  1.454167051E-01 
       168  8.980670571E-02  6.449551880E-02 -2.200177665E-01  5.251115939E-02 
       169 -3.535470665E-01  6.549237669E-02  7.300246316E-02  1.408471728E-01 
       170  7.499026507E-02  6.600718200E-02 -2.202513603E-01  5.392095862E-02 
       171 -3.427099586E-01  6.716491282E-02  4.698073002E-02  1.364364550E-01 
       172  6.009799615E-02  6.746350229E-02 -2.202851214E-01  5.540802129E-02 
       173 -3.315572143E-01  6.874091923E-02  2.267581997E-02  1.321809846E-01 
       174  4.514352977E-02  6.885892153E-02 -2.200878409E-01  5.697742384E-02 
       175  3.014061600E-02  7.018789649E-02 -2.196253270E-01  5.863084843E-02 
       176 -3.200992048E-01  7.021684945E-02 -1.250319980E-05  1.280749599E-01 
       177  1.510309801E-02  7.144483924E-02 -2.188650985E-01  6.036757269E-02 
       178 -3.083465099E-01  7.158929110E-02 -2.117142380E-02  1.241102586E-01 
       179  4.489277853E-05  7.262428105E-02 -2.177707480E-01  6.218902742E-02 
       180 -2.963101566E-01  7.285507023E-02 -4.088084968E-02  1.202790281E-01 
       181 -1.502013020E-02  7.372087240E-02 -2.163038255E-01  6.409625148E-02 
       182 -2.840012908E-01  7.401116192E-02 -5.921283887E-02  1.165729682E-01 
       183 -3.007778712E-02  7.472943515E-02 -2.144233761E-01  6.608977609E-02 
       184 -2.714315355E-01  7.505487651E-02 -7.623236760E-02  1.129848648E-01 
       185 -4.511399940E-02  7.564499229E-02 -2.120870188E-01  6.816913280E-02 
       186 -2.586126029E-01  7.598371804E-02 -9.200000208E-02  1.095072885E-01 
       187 -6.011467054E-02  7.646284997E-02 -2.092523972E-01  7.033394626E-02 
       188 -2.455565929E-01  7.679554820E-02 -1.065709912E-01  1.061339787E-01 
       189 -7.506570965E-02  7.717871666E-02 -2.058758984E-01  7.258425704E-02 
       190 -2.322757840E-01  7.748860121E-02 -1.199977316E-01  1.028601649E-01 
       191 -8.995304257E-02  7.778854668E-02 -2.019123737E-01  7.491937986E-02 
       192 -2.187826931E-01  7.806141675E-02 -1.323314921E-01  9.968071199E-02 
       193 -1.047626361E-01  7.828876376E-02 -1.973166515E-01  7.733810703E-02 
       194 -2.050900757E-01  7.851301134E-02 -1.436216264E-01  9.659227233E-02 
       195 -1.194805130E-01  7.867614925E-02 -1.920436800E-01  7.983984308E-02 
       196 -1.912108362E-01  7.884284109E-02 -1.539148857E-01  9.359161880E-02 
       197 -1.340927631E-01  7.894808054E-02 -1.860482145E-01  8.242482817E-02 
       198 -1.771581173E-01  7.905066013E-02 -1.632545084E-01  9.067546021E-02 
       199 -1.485855579E-01  7.910224050E-02 -1.792834018E-01  8.509267400E-02 
       200 -1.629452109E-01  7.913686335E-02 -1.716967785E-01  8.784273573E-02 
