nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
        43  7.498254627E-02 -2.935070172E-02  7.984367803E-02  7.364203614E-02 
        44 -4.557074606E-01 -2.863452956E-02  9.469716713E-01  1.042025821E-01 
        45  8.979925513E-02 -2.845839225E-02  6.890036501E-02  7.339908575E-02 
        46  1.045266315E-01 -2.755367383E-02  5.810380885E-02  7.319734030E-02 
        47 -4.616691172E-01 -2.700886689E-02  9.841291672E-01  9.430712259E-02 
        48  1.191513166E-01 -2.663973905E-02  4.744015326E-02  7.304095037E-02 
        49  1.336601228E-01 -2.571990341E-02  3.689375383E-02  7.293416394E-02 
        50 -4.672116637E-01 -2.530207112E-02  1.019400277E+00  8.022417113E-02 
        51  1.480400264E-01 -2.479755506E-02  2.644739196E-02  7.288147234E-02 
        52  1.622782052E-01 -2.387607098E-02  1.608258285E-02  7.288716752E-02 
        53 -4.723313749E-01 -2.351857908E-02  1.051286091E+00  6.060861673E-02 
        54  1.763620377E-01 -2.295874432E-02  5.779967046E-03  7.295520647E-02 
        55  1.902790964E-01 -2.204874158E-02 -4.480303880E-03  7.308936271E-02 
        56 -4.770250618E-01 -2.166313864E-02  1.077432232E+00  3.373569925E-02 
        57  2.040172368E-01 -2.114900947E-02 -1.471817034E-02  7.329283484E-02 
        58  2.175645083E-01 -2.026221529E-02 -2.495305759E-02  7.356815021E-02 
        59 -4.812902212E-01 -1.974073239E-02  1.094079982E+00  2.039135136E-02 
        60  2.309092581E-01 -1.939071715E-02 -3.520351525E-02  7.391724070E-02 
        61  2.440401018E-01 -1.853648201E-02 -4.548667674E-02  7.434118177E-02 
        62 -4.851250350E-01 -1.775623858E-02  1.098259737E+00  4.982043506E-02 
        63  2.569459379E-01 -1.770109311E-02 -5.581780555E-02  7.484031654E-02 
        64  2.696159482E-01 -1.688570529E-02 -6.620991857E-02  7.541413033E-02 
        65  2.820396721E-01 -1.609103382E-02 -7.667323635E-02  7.606104426E-02 
        66 -4.885282218E-01 -1.571426727E-02  1.085319849E+00  1.126491401E-01 
        67  2.942069471E-01 -1.531737484E-02 -8.721494629E-02  7.677864953E-02 
        68  3.061079085E-01 -1.456463337E-02 -9.783876328E-02  7.756367848E-02 
        69  3.177331090E-01 -1.383232791E-02 -1.085445358E-01  7.841189098E-02 
        70 -4.914990962E-01 -1.361857820E-02  1.046990211E+00  1.947468002E-01 
        71  3.290735483E-01 -1.311965287E-02 -1.193284766E-01  7.931824930E-02 
        72  3.401204944E-01 -1.242553815E-02 -1.301827315E-01  8.027699253E-02 
        73  3.508657217E-01 -1.174870133E-02 -1.410953851E-01  8.128169647E-02 
        74 -4.940368831E-01 -1.147159934E-02  9.740491181E-01  3.000115712E-01 
        75  3.613013029E-01 -1.108772680E-02 -1.520504435E-01  8.232546999E-02 
        76  3.714197874E-01 -1.044113748E-02 -1.630281761E-01  8.340108372E-02 
        77  3.812142015E-01 -9.807454422E-03 -1.740054189E-01  8.450119831E-02 
        78 -4.961396158E-01 -9.273828939E-03  8.491332136E-01  4.279221979E-01 
        79  3.906779587E-01 -9.185299277E-03 -1.849558379E-01  8.561866742E-02 
        80  3.998049796E-01 -8.573430590E-03 -1.958506103E-01  8.674665583E-02 
        81  4.085896015E-01 -7.970834151E-03 -2.066588565E-01  8.787911531E-02 
        82  4.170267582E-01 -7.376762107E-03 -2.173486254E-01  8.901120839E-02 
        83 -4.978021979E-01 -7.023616228E-03  6.628917321E-01  5.686476229E-01 
        84  4.251117706E-01 -6.790784188E-03 -2.278873701E-01  9.013935274E-02 
        85  4.328405559E-01 -6.212810520E-03 -2.382428999E-01  9.126193970E-02 
        86  4.402094483E-01 -5.643141456E-03 -2.483838933E-01  9.237975987E-02 
        87  4.472154081E-01 -5.082427524E-03 -2.582806057E-01  9.349650989E-02 
        88 -4.990133345E-01 -4.718801472E-03  4.186700755E-01  7.042776435E-01 
        89  4.538559020E-01 -4.531715997E-03 -2.679048218E-01  9.461967510E-02 
        90  4.601289034E-01 -3.992382903E-03 -2.772289630E-01  9.576190934E-02 
        91  4.660329819E-01 -3.466149326E-03 -2.862239371E-01  9.694492969E-02 
        92  4.715673029E-01 -2.955005970E-03 -2.948544791E-01  9.820667492E-02 
        93  4.767314792E-01 -2.461175201E-03 -3.030654960E-01  9.961714288E-02 
        94 -4.997532666E-01 -2.363638487E-03  1.131917698E-01  8.017011505E-01 
        95  4.815258086E-01 -1.987064257E-03 -3.107440363E-01  1.013152992E-01 
        96  4.859511554E-01 -1.535162795E-03 -3.176437794E-01  1.036805685E-01 
        97  4.900089204E-01 -1.108038821E-03 -3.237822987E-01  1.081958851E-01 
        98  4.937011302E-01 -7.082165685E-04 -3.320372860E-01  1.201753841E-01 
        99  4.970304072E-01 -3.381129063E-04 -3.657613061E-01  1.626105602E-01 
       100 -5.000000000E-01  0.000000000E+00 -1.924424695E-01  8.249619196E-01 
       101  5.000000000E-01  0.000000000E+00 -4.014020609E-01  1.625910216E-01 
       102  4.970304668E-01  7.202737033E-04 -3.756375643E-01  9.559047358E-02 
       103  4.937012494E-01  1.519259415E-03 -3.294996052E-01  4.564194567E-02 
       104  4.900090992E-01  2.394983778E-03 -3.207269629E-01  2.973380620E-02 
       105 -4.997532666E-01  3.027264494E-03 -4.988228430E-01  7.876330305E-01 
       106  4.859513938E-01  3.345148871E-03 -3.170336607E-01  2.139149415E-02 
       107  4.815261662E-01  4.367166199E-03 -3.148561964E-01  1.617808812E-02 
       108  4.767318964E-01  5.458110943E-03 -3.132668981E-01  1.240438785E-02 
       109 -4.990133643E-01  6.050519180E-03 -7.339539055E-01  7.283783158E-01 
       110  4.715678096E-01  6.614865735E-03 -3.120926264E-01  9.483726633E-03 
       111  4.660336077E-01  7.834118791E-03 -3.112314309E-01  7.134933645E-03 
       112 -4.978022575E-01  9.022734128E-03 -9.148937094E-01  6.514933333E-01 
       113  4.601296484E-01  9.112386964E-03 -3.106178520E-01  5.191477162E-03 
       114  4.538567364E-01  1.044614054E-02 -3.102124283E-01  3.549413421E-03 
       115  4.472163916E-01  1.183174737E-02 -3.099901550E-01  2.141652457E-03 
       116 -4.961394370E-01  1.194464508E-02 -1.037663806E+00  5.646310664E-01 
       117  4.402105510E-01  1.326562278E-02 -3.099360508E-01  9.242725055E-04 
       118  4.328417778E-01  1.474419516E-02 -3.100043785E-01  4.898483162E-04 
       119 -4.940359890E-01  1.482449938E-02 -1.109071011E+00  4.779308074E-01 
       120  4.251131713E-01  1.626393571E-02 -3.101887711E-01  1.064060044E-03 
       121 -4.914970994E-01  1.766939834E-02 -1.140300003E+00  3.985574291E-01 
       122  4.170282781E-01  1.782147214E-02 -3.105070233E-01  1.876113188E-03 
       123  4.085913002E-01  1.941351779E-02 -3.109287830E-01  2.581642047E-03 
       124 -4.885247946E-01  2.048372477E-02 -1.142888616E+00  3.294624578E-01 
       125  3.998067975E-01  2.103693970E-02 -3.114386648E-01  3.191533706E-03 
       126  3.906799555E-01  2.268878371E-02 -3.120210613E-01  3.714158099E-03 
       127 -4.851200283E-01  2.326918580E-02 -1.126255962E+00  2.705950257E-01 
       128  3.812163770E-01  2.436624095E-02 -3.126624594E-01  4.157778691E-03 
       129 -4.812836945E-01  2.602553554E-02 -1.097352415E+00  2.213544240E-01 
       130  3.714221418E-01  2.606668323E-02 -3.133530059E-01  4.529443238E-03 
       131  3.613038361E-01  2.778763883E-02 -3.140802953E-01  4.835313029E-03 
       132 -4.770171046E-01  2.875127271E-02 -1.060893762E+00  1.805522297E-01 
       133  3.508684337E-01  2.952674031E-02 -3.148335037E-01  5.081622605E-03 
       134  3.401234150E-01  3.128179163E-02 -3.156027135E-01  5.274531001E-03 
       135 -4.723221362E-01  3.144402429E-02 -1.020209669E+00  1.468105815E-01 
       136  3.290766776E-01  3.305066004E-02 -3.163791471E-01  5.420153821E-03 
       137 -4.672012925E-01  3.410093114E-02 -9.775509701E-01  1.189199075E-01 
       138  3.177364469E-01  3.483127803E-02 -3.171552422E-01  5.524596064E-03 
       139  3.061114550E-01  3.662162274E-02 -3.179250121E-01  5.593936094E-03 
       140 -4.616577625E-01  3.671871126E-02 -9.344501885E-01  9.584411986E-02 
       141  2.942107320E-01  3.841964900E-02 -3.186835257E-01  5.634190046E-03 
       142 -4.556952715E-01  3.929393366E-02 -8.919362307E-01  7.671971690E-02 
       143  2.820436656E-01  4.022327065E-02 -3.194273837E-01  5.651385000E-03 
       144 -4.493182003E-01  4.182294756E-02 -8.506887373E-01  6.083692398E-02 
       145  2.696201801E-01  4.203031957E-02 -3.201547446E-01  5.651476013E-03 
       146  2.569503784E-01  4.383848608E-02 -3.208650789E-01  5.640275514E-03 
       147 -4.425313771E-01  4.430206120E-02 -8.111327142E-01  4.761650809E-02 
       148  2.440447956E-01  4.564530775E-02 -3.215593440E-01  5.623463489E-03 
       149 -4.353401959E-01  4.672747105E-02 -7.735174315E-01  3.659217324E-02 
       150  2.309141904E-01  4.744814336E-02 -3.222399283E-01  5.606516546E-03 
       151 -4.277505577E-01  4.909531772E-02 -7.379790586E-01  2.738898458E-02 
       152  2.175696790E-01  4.924411327E-02 -3.229106150E-01  5.594633276E-03 
       153  2.040226460E-01  5.103011429E-02 -3.235765759E-01  5.592681724E-03 
       154 -4.197688401E-01  5.140164495E-02 -7.045749304E-01  1.970419555E-02 
       155  1.902847588E-01  5.280276388E-02 -3.242441513E-01  5.605108253E-03 
       156 -4.114018679E-01  5.364257097E-02 -6.733075967E-01  1.329330772E-02 
       157  1.763679385E-01  5.455838516E-02 -3.249205431E-01  5.636000729E-03 
       158 -4.026569426E-01  5.581409112E-02 -6.441436873E-01  7.955221249E-03 
       159  1.622843742E-01  5.629306287E-02 -3.256143420E-01  5.689111335E-03 
       160 -3.935417831E-01  5.791228265E-02 -6.169932735E-01  3.529769263E-03 
       161  1.480464488E-01  5.800256878E-02 -3.263360835E-01  5.767506623E-03 
       162  1.336667985E-01  5.968242139E-02 -3.270972108E-01  5.873325418E-03 
       163 -3.840644658E-01  5.993311107E-02 -5.918347212E-01  1.648667158E-03 
       164  1.191582531E-01  6.132787466E-02 -3.279094749E-01  6.007892991E-03 
       165 -3.742335737E-01  6.187269092E-02 -5.687198956E-01  3.156261987E-03 
       166  1.045338213E-01  6.293397397E-02 -3.287852349E-01  6.171790555E-03 
       167 -3.640580177E-01  6.372704357E-02 -5.472711942E-01  5.648835298E-03 
       168  8.980670571E-02  6.449551880E-02 -3.297379576E-01  6.364682020E-03 
       169 -3.535470665E-01  6.549237669E-02 -5.273701313E-01  7.654198651E-03 
       170  7.499026507E-02  6.600718200E-02 -3.307816099E-01  6.585108874E-03 
       171 -3.427099586E-01  6.716491282E-02 -5.091726497E-01  9.254009709E-03 
       172  6.009799615E-02  6.746350229E-02 -3.319281743E-01  6.830962429E-03 
       173 -3.315572143E-01  6.874091923E-02 -4.924828659E-01  1.051966303E-02 
       174  4.514352977E-02  6.885892153E-02 -3.331922359E-01  7.099328959E-03 
       175  3.014061600E-02  7.018789649E-02 -3.345835050E-01  7.387048485E-03 
       176 -3.200992048E-01  7.021684945E-02 -4.771877038E-01  1.149242135E-02 
       177  1.510309801E-02  7.144483924E-02 -3.361146325E-01  7.691237836E-03 
       178 -3.083465099E-01  7.158929110E-02 -4.631910798E-01  1.221693517E-02 
       179  4.489277853E-05  7.262428105E-02 -3.377975840E-01  8.008842876E-03 
       180 -2.963101566E-01  7.285507023E-02 -4.503987526E-01  1.273346253E-02 
       181 -1.502013020E-02  7.372087240E-02 -3.396450213E-01  8.336883698E-03 
       182 -2.840012908E-01  7.401116192E-02 -4.387180610E-01  1.307393563E-02 
       183 -3.007778712E-02  7.472943515E-02 -3.416678366E-01  8.673052224E-03 
       184 -2.714315355E-01  7.505487651E-02 -4.280699856E-01  1.326554027E-02 
       185 -4.511399940E-02  7.564499229E-02 -3.438822324E-01  9.015255248E-03 
       186 -2.586126029E-01  7.598371804E-02 -4.183721225E-01  1.333402943E-02 
       187 -6.011467054E-02  7.646284997E-02 -3.462996825E-01  9.362238074E-03 
       188 -2.455565929E-01  7.679554820E-02 -4.095330935E-01  1.330091864E-02 
       189 -7.506570965E-02  7.717871666E-02 -3.489378698E-01  9.714442763E-03 
       190 -2.322757840E-01  7.748860121E-02 -4.014816022E-01  1.318358174E-02 
       191 -8.995304257E-02  7.778854668E-02 -3.518251966E-01  1.007069064E-02 
       192 -2.187826931E-01  7.806141675E-02 -3.941569184E-01  1.299826736E-02 
       193 -1.047626361E-01  7.828876376E-02 -3.549795958E-01  1.042971805E-02 
       194 -2.050900757E-01  7.851301134E-02 -3.875013922E-01  1.276074894E-02 
       195 -1.194805130E-01  7.867614925E-02 -3.584375449E-01  1.078964174E-02 
       196 -1.912108362E-01  7.884284109E-02 -3.814497037E-01  1.248397065E-02 
       197 -1.340927631E-01  7.894808054E-02 -3.622244778E-01  1.114726792E-02 
       198 -1.771581173E-01  7.905066013E-02 -3.759430330E-01  1.217668990E-02 
       199 -1.485855579E-01  7.910224050E-02 -3.663728894E-01  1.150100252E-02 
       200 -1.629452109E-01  7.913686335E-02 -3.709324387E-01  1.184654264E-02 
