nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
        45  8.979925513E-02 -2.845839225E-02 -1.562540964E-01  4.180354091E-02 
        46  1.045266315E-01 -2.755367383E-02 -1.554456265E-01  4.116607444E-02 
        47 -4.616691172E-01 -2.700886689E-02  8.331281308E-02  2.463398707E-01 
        48  1.191513166E-01 -2.663973905E-02 -1.546498253E-01  4.056664370E-02 
        49  1.336601228E-01 -2.571990341E-02 -1.538729917E-01  4.000661466E-02 
        50 -4.672116637E-01 -2.530207112E-02  1.329817189E-01  2.638165525E-01 
        51  1.480400264E-01 -2.479755506E-02 -1.531224522E-01  3.948735566E-02 
        52  1.622782052E-01 -2.387607098E-02 -1.524053797E-01  3.901001913E-02 
        53 -4.723313749E-01 -2.351857908E-02  1.907120400E-01  2.821727414E-01 
        54  1.763620377E-01 -2.295874432E-02 -1.517295391E-01  3.857548908E-02 
        55  1.902790964E-01 -2.204874158E-02 -1.511023820E-01  3.818439445E-02 
        56 -4.770250618E-01 -2.166313864E-02  2.577097138E-01  3.010324908E-01 
        57  2.040172368E-01 -2.114900947E-02 -1.505310198E-01  3.783699860E-02 
        58  2.175645083E-01 -2.026221529E-02 -1.500224447E-01  3.753307715E-02 
        59 -4.812902212E-01 -1.974073239E-02  3.354707248E-01  3.196178184E-01 
        60  2.309092581E-01 -1.939071715E-02 -1.495825160E-01  3.727198180E-02 
        61  2.440401018E-01 -1.853648201E-02 -1.492163284E-01  3.705260821E-02 
        62 -4.851250350E-01 -1.775623858E-02  4.252822047E-01  3.365251927E-01 
        63  2.569459379E-01 -1.770109311E-02 -1.489280717E-01  3.687341623E-02 
        64  2.696159482E-01 -1.688570529E-02 -1.487205485E-01  3.673251099E-02 
        65  2.820396721E-01 -1.609103382E-02 -1.485954953E-01  3.662798305E-02 
        66 -4.885282218E-01 -1.571426727E-02  5.280736285E-01  3.495555900E-01 
        67  2.942069471E-01 -1.531737484E-02 -1.485543514E-01  3.655404505E-02 
        68  3.061079085E-01 -1.456463337E-02 -1.485960760E-01  3.651005578E-02 
        69  3.177331090E-01 -1.383232791E-02 -1.487169331E-01  3.649407891E-02 
        70 -4.914990962E-01 -1.361857820E-02  6.445144189E-01  3.551362079E-01 
        71  3.290735483E-01 -1.311965287E-02 -1.489141994E-01  3.649919699E-02 
        72  3.401204944E-01 -1.242553815E-02 -1.491840000E-01  3.652236567E-02 
        73  3.508657217E-01 -1.174870133E-02 -1.495200956E-01  3.655954635E-02 
        74 -4.940368831E-01 -1.147159934E-02  7.735389446E-01  3.475182440E-01 
        75  3.613013029E-01 -1.108772680E-02 -1.499157132E-01  3.660669040E-02 
        76  3.714197874E-01 -1.044113748E-02 -1.503632311E-01  3.665981689E-02 
        77  3.812142015E-01 -9.807454422E-03 -1.508544133E-01  3.671516741E-02 
        78 -4.961396158E-01 -9.273828939E-03  9.101174107E-01  3.183623707E-01 
        79  3.906779587E-01 -9.185299277E-03 -1.513806053E-01  3.676935494E-02 
        80  3.998049796E-01 -8.573430590E-03 -1.519329434E-01  3.681941555E-02 
        81  4.085896015E-01 -7.970834151E-03 -1.525025522E-01  3.686300721E-02 
        82  4.170267582E-01 -7.376762107E-03 -1.530808124E-01  3.689856517E-02 
        83 -4.978021979E-01 -7.023616228E-03  1.041653405E+00  2.576960761E-01 
        84  4.251117706E-01 -6.790784188E-03 -1.536594919E-01  3.692530218E-02 
        85  4.328405559E-01 -6.212810520E-03 -1.542308485E-01  3.694347493E-02 
        86  4.402094483E-01 -5.643141456E-03 -1.547876369E-01  3.695457556E-02 
        87  4.472154081E-01 -5.082427524E-03 -1.553228974E-01  3.696163542E-02 
        88 -4.990133345E-01 -4.718801472E-03  1.143150622E+00  1.602908406E-01 
        89  4.538559020E-01 -4.531715997E-03 -1.558294762E-01  3.696991369E-02 
        90  4.601289034E-01 -3.992382903E-03 -1.562991404E-01  3.698813906E-02 
        91  4.660329819E-01 -3.466149326E-03 -1.567215000E-01  3.703130258E-02 
        92  4.715673029E-01 -2.955005970E-03 -1.570827677E-01  3.712525609E-02 
        93  4.767314792E-01 -2.461175201E-03 -1.573632536E-01  3.731477482E-02 
        94 -4.997532666E-01 -2.363638487E-03  1.184126626E+00  6.522050114E-02 
        95  4.815258086E-01 -1.987064257E-03 -1.575286589E-01  3.768230579E-02 
        96  4.859511554E-01 -1.535162795E-03 -1.575163576E-01  3.840971583E-02 
        97  4.900089204E-01 -1.108038821E-03 -1.573536073E-01  4.010596372E-02 
        98  4.937011302E-01 -7.082165685E-04 -1.582740375E-01  4.478994342E-02 
        99  4.970304072E-01 -3.381129063E-04 -1.685040691E-01  6.094138327E-02 
       100 -5.000000000E-01  0.000000000E+00  1.166839393E+00  8.617754397E-02 
       101  5.000000000E-01  0.000000000E+00 -1.838024907E-01  5.981927599E-02 
       102  4.970304668E-01  7.202737033E-04 -1.772969961E-01  3.316557384E-02 
       103  4.937012494E-01  1.519259415E-03 -1.603541482E-01  1.422916599E-02 
       104  4.900090992E-01  2.394983778E-03 -1.583873652E-01  8.407342199E-03 
       105 -4.997532666E-01  3.027264494E-03  1.090056195E+00  2.193863801E-01 
       106  4.859513938E-01  3.345148871E-03 -1.585941352E-01  5.354461918E-03 
       107  4.815261662E-01  4.367166199E-03 -1.595571428E-01  3.591678009E-03 
       108  4.767318964E-01  5.458110943E-03 -1.608743456E-01  2.476661912E-03 
       109 -4.990133643E-01  6.050519180E-03  9.588571909E-01  3.212865349E-01 
       110  4.715678096E-01  6.614865735E-03 -1.624361012E-01  1.771515930E-03 
       111  4.660336077E-01  7.834118791E-03 -1.641785127E-01  1.352035588E-03 
       112 -4.978022575E-01  9.022734128E-03  7.933294371E-01  3.869733563E-01 
       113  4.601296484E-01  9.112386964E-03 -1.660543439E-01  1.137657059E-03 
       114  4.538567364E-01  1.044614054E-02 -1.680371122E-01  1.069942038E-03 
       115  4.472163916E-01  1.183174737E-02 -1.701183027E-01  1.107011159E-03 
       116 -4.961394370E-01  1.194464508E-02  6.215532293E-01  4.197074159E-01 
       117  4.402105510E-01  1.326562278E-02 -1.722954373E-01  1.219414461E-03 
       118  4.328417778E-01  1.474419516E-02 -1.745718992E-01  1.385998927E-03 
       119 -4.940359890E-01  1.482449938E-02  4.589651665E-01  4.282413946E-01 
       120  4.251131713E-01  1.626393571E-02 -1.769541400E-01  1.591978084E-03 
       121 -4.914970994E-01  1.766939834E-02  3.126406433E-01  4.208506891E-01 
       122  4.170282781E-01  1.782147214E-02 -1.794499923E-01  1.827397635E-03 
       123  4.085913002E-01  1.941351779E-02 -1.820674648E-01  2.085888386E-03 
       124 -4.885247946E-01  2.048372477E-02  1.847215232E-01  4.040373389E-01 
       125  3.998067975E-01  2.103693970E-02 -1.848142008E-01  2.363662851E-03 
       126  3.906799555E-01  2.268878371E-02 -1.876971109E-01  2.658732865E-03 
       127 -4.851200283E-01  2.326918580E-02  7.445076966E-02  3.822764821E-01 
       128  3.812163770E-01  2.436624095E-02 -1.907224114E-01  2.970285044E-03 
       129 -4.812836945E-01  2.602553554E-02 -1.961745581E-02  3.583907278E-01 
       130  3.714221418E-01  2.606668323E-02 -1.938956767E-01  3.298274649E-03 
       131  3.613038361E-01  2.778763883E-02 -1.972218347E-01  3.643109146E-03 
       132 -4.770171046E-01  2.875127271E-02 -9.916396438E-02  3.342386995E-01 
       133  3.508684337E-01  2.952674031E-02 -2.007055354E-01  4.005451341E-03 
       134  3.401234150E-01  3.128179163E-02 -2.043514033E-01  4.386258357E-03 
       135 -4.723221362E-01  3.144402429E-02 -1.663610659E-01  3.109479211E-01 
       136  3.290766776E-01  3.305066004E-02 -2.081638828E-01  4.786760839E-03 
       137 -4.672012925E-01  3.410093114E-02 -2.231136116E-01  2.890615516E-01 
       138  3.177364469E-01  3.483127803E-02 -2.121472646E-01  5.208452858E-03 
       139  3.061114550E-01  3.662162274E-02 -2.163049799E-01  5.652931962E-03 
       140 -4.616577625E-01  3.671871126E-02 -2.710709904E-01  2.688018153E-01 
       141  2.942107320E-01  3.841964900E-02 -2.206409461E-01  6.121753309E-03 
       142 -4.556952715E-01  3.929393366E-02 -3.116212352E-01  2.502069675E-01 
       143  2.820436656E-01  4.022327065E-02 -2.251602201E-01  6.616983503E-03 
       144 -4.493182003E-01  4.182294756E-02 -3.459197676E-01  2.332161706E-01 
       145  2.696201801E-01  4.203031957E-02 -2.298653450E-01  7.140965445E-03 
       146  2.569503784E-01  4.383848608E-02 -2.347592173E-01  7.695648749E-03 
       147 -4.425313771E-01  4.430206120E-02 -3.749111413E-01  2.177232757E-01 
       148  2.440447956E-01  4.564530775E-02 -2.398482807E-01  8.283811396E-03 
       149 -4.353401959E-01  4.672747105E-02 -3.993894604E-01  2.036058661E-01 
       150  2.309141904E-01  4.744814336E-02 -2.451333355E-01  8.908671372E-03 
       151 -4.277505577E-01  4.909531772E-02 -4.200135812E-01  1.907327346E-01 
       152  2.175696790E-01  4.924411327E-02 -2.506167942E-01  9.572892685E-03 
       153  2.040226460E-01  5.103011429E-02 -2.563023573E-01  1.027969315E-02 
       154 -4.197688401E-01  5.140164495E-02 -4.373255933E-01  1.789758169E-01 
       155  1.902847588E-01  5.280276388E-02 -2.621904647E-01  1.103241698E-02 
       156 -4.114018679E-01  5.364257097E-02 -4.517783834E-01  1.682165886E-01 
       157  1.763679385E-01  5.455838516E-02 -2.682837118E-01  1.183457221E-02 
       158 -4.026569426E-01  5.581409112E-02 -4.637469479E-01  1.583459977E-01 
       159  1.622843742E-01  5.629306287E-02 -2.745821484E-01  1.269022322E-02 
       160 -3.935417831E-01  5.791228265E-02 -4.735456957E-01  1.492645855E-01 
       161  1.480464488E-01  5.800256878E-02 -2.810841028E-01  1.360322349E-02 
       162  1.336667985E-01  5.968242139E-02 -2.877885674E-01  1.457751219E-02 
       163 -3.840644658E-01  5.993311107E-02 -4.814362557E-01  1.408830032E-01 
       164  1.191582531E-01  6.132787466E-02 -2.946917743E-01  1.561720378E-02 
       165 -3.742335737E-01  6.187269092E-02 -4.876383569E-01  1.331227648E-01 
       166  1.045338213E-01  6.293397397E-02 -3.017898623E-01  1.672645158E-02 
       167 -3.640580177E-01  6.372704357E-02 -4.923345555E-01  1.259147151E-01 
       168  8.980670571E-02  6.449551880E-02 -3.090771838E-01  1.790975546E-02 
       169 -3.535470665E-01  6.549237669E-02 -4.956855088E-01  1.191972849E-01 
       170  7.499026507E-02  6.600718200E-02 -3.165434516E-01  1.917126131E-02 
       171 -3.427099586E-01  6.716491282E-02 -4.978299174E-01  1.129100830E-01 
       172  6.009799615E-02  6.746350229E-02 -3.241801221E-01  2.051487292E-02 
       173 -3.315572143E-01  6.874091923E-02 -4.988667870E-01  1.070170469E-01 
       174  4.514352977E-02  6.885892153E-02 -3.319751666E-01  2.194486409E-02 
       175  3.014061600E-02  7.018789649E-02 -3.399135178E-01  2.346530434E-02 
       176 -3.200992048E-01  7.021684945E-02 -4.988951245E-01  1.014822617E-01 
       177  1.510309801E-02  7.144483924E-02 -3.479783742E-01  2.507989177E-02 
       178 -3.083465099E-01  7.158929110E-02 -4.980094014E-01  9.625260517E-02 
       179  4.489277853E-05  7.262428105E-02 -3.561505727E-01  2.679220360E-02 
       180 -2.963101566E-01  7.285507023E-02 -4.962807331E-01  9.130098006E-02 
       181 -1.502013020E-02  7.372087240E-02 -3.644090408E-01  2.860579649E-02 
       182 -2.840012908E-01  7.401116192E-02 -4.937800408E-01  8.660700532E-02 
       183 -3.007778712E-02  7.472943515E-02 -3.727291656E-01  3.052405751E-02 
       184 -2.714315355E-01  7.505487651E-02 -4.905669270E-01  8.214493043E-02 
       185 -4.511399940E-02  7.564499229E-02 -3.810837003E-01  3.254977192E-02 
       186 -2.586126029E-01  7.598371804E-02 -4.866960872E-01  7.789462600E-02 
       187 -6.011467054E-02  7.646284997E-02 -3.894442067E-01  3.468568947E-02 
       188 -2.455565929E-01  7.679554820E-02 -4.822195222E-01  7.383929060E-02 
       189 -7.506570965E-02  7.717871666E-02 -3.977797752E-01  3.693481224E-02 
       190 -2.322757840E-01  7.748860121E-02 -4.771865074E-01  6.996499292E-02 
       191 -8.995304257E-02  7.778854668E-02 -4.060566184E-01  3.929966184E-02 
       192 -2.187826931E-01  7.806141675E-02 -4.716437647E-01  6.625924046E-02 
       193 -1.047626361E-01  7.828876376E-02 -4.142397158E-01  4.178242300E-02 
       194 -2.050900757E-01  7.851301134E-02 -4.656357412E-01  6.271237698E-02 
       195 -1.194805130E-01  7.867614925E-02 -4.222925279E-01  4.438573066E-02 
       196 -1.912108362E-01  7.884284109E-02 -4.592031234E-01  5.931652706E-02 
       197 -1.340927631E-01  7.894808054E-02 -4.301783490E-01  4.711277870E-02 
       198 -1.771581173E-01  7.905066013E-02 -4.523883903E-01  5.606457131E-02 
       199 -1.485855579E-01  7.910224050E-02 -4.378521348E-01  4.996667937E-02 
       200 -1.629452109E-01  7.913686335E-02 -4.452602477E-01  5.294974933E-02 
