nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
         1 -2.840146124E-01 -4.228299111E-02 -4.844062616E-03  9.087623835E-02 
         2 -2.714446783E-01 -4.226166010E-02 -1.157431515E-02  8.769488034E-02 
         3 -2.963235974E-01 -4.224075377E-02  2.494172898E-03  9.433146253E-02 
         4 -2.586256266E-01 -4.218071699E-02 -1.773993636E-02  8.476954454E-02 
         5 -3.083600998E-01 -4.213083908E-02  1.053394170E-02  9.808371596E-02 
         6 -2.455694675E-01 -4.204400629E-02 -2.344267226E-02  8.208264502E-02 
         7 -3.201129436E-01 -4.194915667E-02  1.943040744E-02  1.021562274E-01 
         8 -2.322884947E-01 -4.185510427E-02 -2.876262653E-02  7.961478378E-02 
         9 -3.315711021E-01 -4.169164598E-02  2.930766325E-02  1.065695580E-01 
        10 -2.187952399E-01 -4.161734879E-02 -3.375684232E-02  7.734719907E-02 
        11 -3.427239954E-01 -4.135438800E-02  4.030926094E-02  1.113448215E-01 
        12 -2.051024437E-01 -4.133373499E-02 -3.847603128E-02  7.526218117E-02 
        13 -1.912230253E-01 -4.100695625E-02 -4.296339172E-02  7.334317274E-02 
        14 -3.535613120E-01 -4.093370214E-02  5.259472819E-02  1.165033811E-01 
        15 -1.771701276E-01 -4.063934088E-02 -4.725485023E-02  7.157422878E-02 
        16 -3.640724421E-01 -4.042622447E-02  6.633774457E-02  1.220660111E-01 
        17 -1.629570127E-01 -4.023287073E-02 -5.137961872E-02  6.994012382E-02 
        18 -3.742481470E-01 -3.982891887E-02  8.173464677E-02  1.280535638E-01 
        19 -1.485971659E-01 -3.978922963E-02 -5.536104931E-02  6.842691350E-02 
        20 -1.341041476E-01 -3.930979967E-02 -5.921741085E-02  6.702163605E-02 
        21 -3.840791285E-01 -3.913921863E-02  9.900395578E-02  1.344857707E-01 
        22 -1.194916666E-01 -3.879569471E-02 -6.296236170E-02  6.571188275E-02 
        23 -3.935564756E-01 -3.835509717E-02  1.183809564E-01  1.413802243E-01 
        24 -1.047735587E-01 -3.824780881E-02 -6.660553344E-02  6.448657685E-02 
        25 -8.996371925E-02 -3.766696155E-02 -7.015333997E-02  6.333608524E-02 
        26 -4.026716352E-01 -3.747503087E-02  1.401261448E-01  1.487505744E-01 
        27 -7.507614046E-02 -3.705378622E-02 -7.360975455E-02  6.225150061E-02 
        28 -4.114164710E-01 -3.649814054E-02  1.645236566E-01  1.566050734E-01 
        29 -6.012484059E-02 -3.640896827E-02 -7.697684768E-02  6.122521351E-02 
        30 -4.512390867E-02 -3.573317826E-02 -8.025549607E-02  6.025071216E-02 
        31 -4.197832644E-01 -3.542415425E-02  1.918853849E-01  1.649440675E-01 
        32 -3.008742630E-02 -3.502721712E-02 -8.344536871E-02  5.932258079E-02 
        33 -1.502949465E-02 -3.429204226E-02 -8.654566837E-02  5.843691462E-02 
        34 -4.277647436E-01 -3.425348923E-02  2.225503243E-01  1.737542320E-01 
        35  3.580834164E-05 -3.352881595E-02 -8.955704369E-02  5.759070976E-02 
        36 -4.353540540E-01 -3.298716620E-02  2.568818398E-01  1.830033285E-01 
        37  1.509429049E-02 -3.273893893E-02 -9.248005248E-02  5.678177684E-02 
        38  3.013208508E-02 -3.192408383E-02 -9.531549799E-02  5.600910242E-02 
        39 -4.425447881E-01 -3.162691370E-02  2.952759643E-01  1.926318833E-01 
        40  4.513527080E-02 -3.108621016E-02 -9.806647553E-02  5.527252324E-02 
        41  6.009000912E-02 -3.022756800E-02 -1.007370136E-01  5.457252248E-02 
        42 -4.493310452E-01 -3.017505258E-02  3.381531126E-01  2.025386225E-01 
        43  7.498254627E-02 -2.935070172E-02 -1.033324972E-01  5.391023560E-02 
        44 -4.557074606E-01 -2.863452956E-02  3.859533508E-01  2.125642399E-01 
        45  8.979925513E-02 -2.845839225E-02 -1.058599419E-01  5.328720445E-02 
        46  1.045266315E-01 -2.755367383E-02 -1.083274628E-01  5.270545353E-02 
        47 -4.616691172E-01 -2.700886689E-02  4.391221832E-01  2.224719567E-01 
        48  1.191513166E-01 -2.663973905E-02 -1.107447381E-01  5.216713347E-02 
        49  1.336601228E-01 -2.571990341E-02 -1.131222688E-01  5.167437243E-02 
        50 -4.672116637E-01 -2.530207112E-02  4.982540355E-01  2.318459831E-01 
        51  1.480400264E-01 -2.479755506E-02 -1.154714117E-01  5.122940246E-02 
        52  1.622782052E-01 -2.387607098E-02 -1.178041298E-01  5.083420841E-02 
        53 -4.723313749E-01 -2.351857908E-02  5.637012442E-01  2.400233980E-01 
        54  1.763620377E-01 -2.295874432E-02 -1.201325382E-01  5.049044319E-02 
        55  1.902790964E-01 -2.204874158E-02 -1.224687938E-01  5.019953226E-02 
        56 -4.770250618E-01 -2.166313864E-02  6.356443238E-01  2.460801710E-01 
        57  2.040172368E-01 -2.114900947E-02 -1.248246942E-01  4.996239940E-02 
        58  2.175645083E-01 -2.026221529E-02 -1.272113945E-01  4.977942615E-02 
        59 -4.812902212E-01 -1.974073239E-02  7.142593404E-01  2.485935410E-01 
        60  2.309092581E-01 -1.939071715E-02 -1.296391446E-01  4.965050647E-02 
        61  2.440401018E-01 -1.853648201E-02 -1.321170060E-01  4.957488589E-02 
        62 -4.851250350E-01 -1.775623858E-02  7.990468658E-01  2.454088828E-01 
        63  2.569459379E-01 -1.770109311E-02 -1.346526276E-01  4.955127439E-02 
        64  2.696159482E-01 -1.688570529E-02 -1.372520700E-01  4.957778144E-02 
        65  2.820396721E-01 -1.609103382E-02 -1.399195544E-01  4.965180081E-02 
        66 -4.885282218E-01 -1.571426727E-02  8.887860736E-01  2.333838959E-01 
        67  2.942069471E-01 -1.531737484E-02 -1.426573767E-01  4.977021122E-02 
        68  3.061079085E-01 -1.456463337E-02 -1.454658162E-01  4.992939003E-02 
        69  3.177331090E-01 -1.383232791E-02 -1.483429965E-01  5.012515202E-02 
        70 -4.914990962E-01 -1.361857820E-02  9.807694749E-01  2.079586031E-01 
        71  3.290735483E-01 -1.311965287E-02 -1.512850041E-01  5.035290376E-02 
        72  3.401204944E-01 -1.242553815E-02 -1.542858894E-01  5.060774110E-02 
        73  3.508657217E-01 -1.174870133E-02 -1.573377569E-01  5.088449375E-02 
        74 -4.940368831E-01 -1.147159934E-02  1.069359803E+00  1.628343886E-01 
        75  3.613013029E-01 -1.108772680E-02 -1.604308788E-01  5.117788205E-02 
        76  3.714197874E-01 -1.044113748E-02 -1.635539484E-01  5.148262400E-02 
        77  3.812142015E-01 -9.807454422E-03 -1.666943324E-01  5.179359047E-02 
        78 -4.961396158E-01 -9.273828939E-03  1.143411502E+00  9.188919221E-02 
        79  3.906779587E-01 -9.185299277E-03 -1.698383383E-01  5.210600861E-02 
        80  3.998049796E-01 -8.573430590E-03 -1.729715893E-01  5.241553349E-02 
        81  4.085896015E-01 -7.970834151E-03 -1.760793157E-01  5.271852890E-02 
        82  4.170267582E-01 -7.376762107E-03 -1.791468251E-01  5.301230080E-02 
        83 -4.978021979E-01 -7.023616228E-03  1.188018192E+00  5.646332311E-02 
        84  4.251117706E-01 -6.790784188E-03 -1.821597582E-01  5.329510108E-02 
        85  4.328405559E-01 -6.212810520E-03 -1.851044068E-01  5.356651018E-02 
        86  4.402094483E-01 -5.643141456E-03 -1.879678525E-01  5.382767351E-02 
        87  4.472154081E-01 -5.082427524E-03 -1.907379814E-01  5.408161897E-02 
        88 -4.990133345E-01 -4.718801472E-03  1.200711506E+00  1.353036207E-01 
        89  4.538559020E-01 -4.531715997E-03 -1.934030316E-01  5.433395733E-02 
        90  4.601289034E-01 -3.992382903E-03 -1.959505608E-01  5.459413864E-02 
        91  4.660329819E-01 -3.466149326E-03 -1.983657962E-01  5.487864608E-02 
        92  4.715673029E-01 -2.955005970E-03 -2.006292369E-01  5.521670756E-02 
        93  4.767314792E-01 -2.461175201E-03 -2.027112822E-01  5.566147971E-02 
        94 -4.997532666E-01 -2.363638487E-03  1.121172932E+00  2.772603316E-01 
        95  4.815258086E-01 -1.987064257E-03 -2.045565937E-01  5.631300921E-02 
        96  4.859511554E-01 -1.535162795E-03 -2.060554549E-01  5.741017521E-02 
        97  4.900089204E-01 -1.108038821E-03 -2.072406800E-01  5.978857501E-02 
        98  4.937011302E-01 -7.082165685E-04 -2.098004043E-01  6.631313696E-02 
        99  4.970304072E-01 -3.381129063E-04 -2.258523591E-01  8.914144966E-02 
       100 -5.000000000E-01  0.000000000E+00  9.619112106E-01  3.908520016E-01 
       101  5.000000000E-01  0.000000000E+00 -2.450922275E-01  8.601814160E-02 
       102  4.970304668E-01  7.202737033E-04 -2.320975601E-01  4.634757118E-02 
       103  4.937012494E-01  1.519259415E-03 -2.071340828E-01  1.871760986E-02 
       104  4.900090992E-01  2.394983778E-03 -2.031755626E-01  9.742736109E-03 
       105 -4.997532666E-01  3.027264494E-03  7.448262397E-01  4.869832659E-01 
       106  4.859513938E-01  3.345148871E-03 -2.022901536E-01  4.884996073E-03 
       107  4.815261662E-01  4.367166199E-03 -2.025100259E-01  1.848054510E-03 
       108  4.767318964E-01  5.458110943E-03 -2.031910036E-01  8.751675664E-04 
       109 -4.990133643E-01  6.050519180E-03  5.138455960E-01  5.468856882E-01 
       110  4.715678096E-01  6.614865735E-03 -2.041924622E-01  1.826661400E-03 
       111  4.660336077E-01  7.834118791E-03 -2.055285941E-01  2.969507276E-03 
       112 -4.978022575E-01  9.022734128E-03  2.842530875E-01  5.693068869E-01 
       113  4.601296484E-01  9.112386964E-03 -2.070754509E-01  3.787303225E-03 
       114  4.538567364E-01  1.044614054E-02 -2.087635569E-01  4.352887654E-03 
       115  4.472163916E-01  1.183174737E-02 -2.105538811E-01  4.723952520E-03 
       116 -4.961394370E-01  1.194464508E-02  7.649153922E-02  5.618218552E-01 
       117  4.402105510E-01  1.326562278E-02 -2.124271406E-01  4.946769485E-03 
       118  4.328417778E-01  1.474419516E-02 -2.143935297E-01  5.049002717E-03 
       119 -4.940359890E-01  1.482449938E-02 -1.008215203E-01  5.353926333E-01 
       120  4.251131713E-01  1.626393571E-02 -2.164035188E-01  5.054776983E-03 
       121 -4.914970994E-01  1.766939834E-02 -2.470166955E-01  4.989579320E-01 
       122  4.170282781E-01  1.782147214E-02 -2.184387182E-01  5.001023436E-03 
       123  4.085913002E-01  1.941351779E-02 -2.205414325E-01  4.912269011E-03 
       124 -4.885247946E-01  2.048372477E-02 -3.647246391E-01  4.585470938E-01 
       125  3.998067975E-01  2.103693970E-02 -2.227147014E-01  4.798885264E-03 
       126  3.906799555E-01  2.268878371E-02 -2.249721366E-01  4.670122677E-03 
       127 -4.851200283E-01  2.326918580E-02 -4.575678062E-01  4.180391345E-01 
       128  3.812163770E-01  2.436624095E-02 -2.273249803E-01  4.532087704E-03 
       129 -4.812836945E-01  2.602553554E-02 -5.300266795E-01  3.796889417E-01 
       130  3.714221418E-01  2.606668323E-02 -2.297897399E-01  4.388168971E-03 
       131  3.613038361E-01  2.778763883E-02 -2.323778278E-01  4.239243059E-03 
       132 -4.770171046E-01  2.875127271E-02 -5.860719803E-01  3.444996987E-01 
       133  3.508684337E-01  2.952674031E-02 -2.351007233E-01  4.085139772E-03 
       134  3.401234150E-01  3.128179163E-02 -2.379669495E-01  3.925311781E-03 
       135 -4.723221362E-01  3.144402429E-02 -6.290240847E-01  3.127654412E-01 
       136  3.290766776E-01  3.305066004E-02 -2.409888641E-01  3.758579236E-03 
       137 -4.672012925E-01  3.410093114E-02 -6.615349517E-01  2.844063484E-01 
       138  3.177364469E-01  3.483127803E-02 -2.441778362E-01  3.582136011E-03 
