nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
        75  3.401204944E-01 -5.407461897E-03 -1.225476047E-01  3.307469117E-02 
        76  3.508657217E-01 -4.385339096E-03 -1.220798510E-01  3.353928076E-02 
        77 -4.990133345E-01 -4.177274648E-03  1.148194177E+00  3.362056348E-01 
        78  3.613013029E-01 -3.461772576E-03 -1.218803346E-01  3.409350541E-02 
        79  3.714197874E-01 -2.635415643E-03 -1.219503052E-01  3.473478327E-02 
        80 -4.997532666E-01 -2.091280883E-03  9.783508532E-01  5.522698697E-01 
        81  3.812142015E-01 -1.904224046E-03 -1.222815517E-01  3.547023564E-02 
        82  3.906779587E-01 -1.265510917E-03 -1.228759997E-01  3.629826934E-02 
        83  3.998049796E-01 -7.159691304E-04 -1.237339964E-01  3.721761568E-02 
        84  4.085896015E-01 -2.517402172E-04 -1.248535380E-01  3.822990133E-02 
        85 -5.000000000E-01  0.000000000E+00  6.921955809E-01  7.424965107E-01 
        86  5.000000000E-01  0.000000000E+00 -2.227972002E-01  1.086907469E-01 
        87  4.170267582E-01  1.315474510E-04 -1.262312284E-01  3.933696751E-02 
        88  4.970304072E-01  1.466173853E-04 -1.819550204E-01  1.111812170E-01 
        89  4.937011302E-01  2.967859036E-04 -1.578964049E-01  7.719337779E-02 
        90  4.251117706E-01  4.387218505E-04 -1.278626131E-01  4.054121634E-02 
        91  4.900089204E-01  4.460579948E-04 -1.542752778E-01  6.542579764E-02 
        92  4.859511554E-01  5.895621143E-04 -1.541231061E-01  6.037892511E-02 
        93  4.970304668E-01  6.174161099E-04 -2.208798165E-01  5.725693502E-02 
        94  4.328405559E-01  6.750123575E-04 -1.297420693E-01  4.184590420E-02 
        95  4.815258086E-01  7.220401894E-04 -1.516503187E-01  5.722259637E-02 
        96  4.767314792E-01  8.379027713E-04 -1.486127280E-01  5.455779914E-02 
        97  4.402094483E-01  8.459798992E-04 -1.318629642E-01  4.325544752E-02 
        98  4.715673029E-01  9.313020855E-04 -1.454664781E-01  5.220506436E-02 
        99  4.472154081E-01  9.574685246E-04 -1.342194427E-01  4.477544552E-02 
       100  4.660329819E-01  9.961798787E-04 -1.424205380E-01  5.008925472E-02 
       101  4.538559020E-01  1.015525311E-03 -1.368100024E-01  4.640798422E-02 
       102  4.601289034E-01  1.026341692E-03 -1.395522940E-01  4.816826077E-02 
       103  4.937012494E-01  1.304440084E-03 -1.890775914E-01  2.260746122E-02 
       104 -4.997532666E-01  1.973873936E-03  3.485749297E-01  8.491678649E-01 
       105  4.900090992E-01  2.060093451E-03 -1.844199132E-01  1.209088624E-02 
       106  4.859513938E-01  2.883187495E-03 -1.835602489E-01  6.648151673E-03 
       107  4.815261662E-01  3.772344673E-03 -1.839248436E-01  3.402427255E-03 
       108 -4.990133643E-01  3.946557175E-03  2.269307024E-03  8.597856764E-01 
       109  4.767318964E-01  4.725947045E-03 -1.848477256E-01  1.229514307E-03 
       110  4.715678096E-01  5.742248613E-03 -1.860929384E-01  6.047700369E-04 
       111 -4.978022575E-01  5.888697691E-03 -2.843478904E-01  7.964890940E-01 
       112  4.660336077E-01  6.819352508E-03 -1.875590060E-01  1.328289071E-03 
       113 -4.961394370E-01  7.801936474E-03 -4.923444022E-01  6.994094495E-01 
       114  4.601296484E-01  7.955212146E-03 -1.892639831E-01  2.046607644E-03 
       115  4.538567364E-01  9.147719480E-03 -1.911153662E-01  2.507197414E-03 
       116 -4.940359890E-01  9.692715481E-03 -6.288856932E-01  5.988164369E-01 
       117  4.472163916E-01  1.039462723E-02 -1.930573402E-01  2.778368444E-03 
       118 -4.914970994E-01  1.156666502E-02 -7.119559005E-01  5.094787820E-01 
