nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
        75  3.714197874E-01 -2.006796002E-02 -2.923246545E-01  8.134763843E-02 
        76 -4.940368831E-01 -1.969818585E-02  1.155258936E+00  1.188456536E-01 
        77  3.812142015E-01 -1.881190017E-02 -2.948091267E-01  8.189231130E-02 
        78  3.906779587E-01 -1.758640446E-02 -2.973601608E-01  8.245107489E-02 
        79  3.998049796E-01 -1.638851874E-02 -2.999614266E-01  8.301164599E-02 
        80 -4.961396158E-01 -1.586818881E-02  1.189900587E+00  5.455899388E-02 
        81  4.085896015E-01 -1.521559618E-02 -3.025943086E-01  8.356302042E-02 
        82  4.170267582E-01 -1.406539697E-02 -3.052384115E-01  8.409601352E-02 
        83  4.251117706E-01 -1.293621957E-02 -3.078715285E-01  8.460351728E-02 
        84 -4.978021979E-01 -1.198385563E-02  1.207130362E+00  3.802393256E-02 
        85  4.328405559E-01 -1.182698552E-02 -3.104697369E-01  8.508229508E-02 
        86  4.402094483E-01 -1.073736511E-02 -3.130075957E-01  8.553447597E-02 
        87  4.472154081E-01 -9.667727165E-03 -3.154583412E-01  8.596964253E-02 
        88  4.538559020E-01 -8.619260043E-03 -3.177942043E-01  8.640827508E-02 
        89 -4.990133345E-01 -8.034493774E-03  1.198866602E+00  9.405378355E-02 
        90  4.601289034E-01 -7.593852934E-03 -3.199870384E-01  8.688640692E-02 
        91  4.660329819E-01 -6.594155915E-03 -3.220101760E-01  8.746438000E-02 
        92  4.715673029E-01 -5.623432342E-03 -3.238418554E-01  8.823891889E-02 
        93  4.767314792E-01 -4.685505759E-03 -3.254675888E-01  8.936443414E-02 
        94 -4.997532666E-01 -4.019276705E-03  1.151099691E+00  1.648140333E-01 
        95  4.815258086E-01 -3.784658387E-03 -3.268728941E-01  9.109606622E-02 
        96  4.859511554E-01 -2.925437875E-03 -3.280402028E-01  9.395194172E-02 
        97  4.900089204E-01 -2.112640534E-03 -3.293381600E-01  9.950944483E-02 
        98  4.937011302E-01 -1.351062092E-03 -3.340878221E-01  1.128250691E-01 
        99  4.970304072E-01 -6.453674869E-04 -3.610310877E-01  1.536607095E-01 
       100 -5.000000000E-01  0.000000000E+00  1.087490920E+00  2.153688428E-01 
       101  5.000000000E-01  0.000000000E+00 -4.101922705E-01  1.585086372E-01 
       102  4.970304668E-01  1.300077303E-03 -3.962178354E-01  9.891926411E-02 
       103  4.937012494E-01  2.761067590E-03 -3.382530759E-01  5.139732268E-02 
       104  4.900090992E-01  4.384431988E-03 -3.246185349E-01  3.580458116E-02 
       105  4.859513938E-01  6.170924753E-03 -3.174019567E-01  2.608738144E-02 
       106 -4.997532666E-01  7.327361964E-03  9.851420937E-01  2.810111898E-01 
       107  4.815261662E-01  8.120469749E-03 -3.130874529E-01  1.937676829E-02 
       108  4.767318964E-01  1.023187768E-02 -3.102072191E-01  1.416786423E-02 
       109  4.715678096E-01  1.250293851E-02 -3.083286642E-01  9.912859335E-03 
       110 -4.990133643E-01  1.461841445E-02  8.755149250E-01  3.404618337E-01 
       111  4.660336077E-01  1.493023150E-02 -3.072015725E-01  6.339254358E-03 
       112  4.601296484E-01  1.750904135E-02 -3.066777312E-01  3.281308552E-03 
       113  4.538567364E-01  2.023345977E-02 -3.066454191E-01  1.245986570E-03 
       114 -4.978022575E-01  2.173520066E-02  7.521944780E-01  3.922746684E-01 
       115  4.472163916E-01  2.309621312E-02 -3.070425879E-01  1.678776783E-03 
       116  4.402105510E-01  2.608888224E-02 -3.078322592E-01  3.697190335E-03 
       117 -4.961394370E-01  2.865888923E-02  6.200597051E-01  4.363431582E-01 
       118  4.328417778E-01  2.920186892E-02 -3.089669939E-01  5.450495891E-03 
       119  4.251131713E-01  3.242447227E-02 -3.104000625E-01  6.960251368E-03 
       120 -4.940359890E-01  3.539163247E-02  4.814928965E-01  4.729186360E-01 
       121  4.170282781E-01  3.574521467E-02 -3.120906087E-01  8.246937893E-03 
       122  4.085913002E-01  3.915185854E-02 -3.140158161E-01  9.326663867E-03 
       123 -4.914970994E-01  4.193532094E-02  3.393393742E-01  5.016401999E-01 
       124  3.998067975E-01  4.263167456E-02 -3.161403649E-01  1.021208760E-02 
       125  3.906799555E-01  4.617173225E-02 -3.184354593E-01  1.091770477E-02 
       126 -4.885247946E-01  4.828790575E-02  1.965465031E-01  5.220779579E-01 
       127  3.812163770E-01  4.975907877E-02 -3.208762048E-01  1.145827622E-02 
       128  3.714221418E-01  5.338106677E-02 -3.234364917E-01  1.185018857E-02 
