nodenumber     x-coordinate     y-coordinate pressure-coefficient skin-friction-coef 
        75  3.177331090E-01 -3.548301756E-04 -1.164013414E-01  2.059503691E-03 
        76 -5.000000000E-01  0.000000000E+00 -2.198916783E-01  4.286713300E-01 
        77  5.000000000E-01  0.000000000E+00 -1.039918585E-01  2.423897471E-03 
        78  3.290735483E-01  1.388564706E-04 -1.153857687E-01  2.045191151E-03 
        79  4.970304072E-01  2.135330869E-04 -1.014411691E-01  1.680048148E-03 
        80  4.937011302E-01  4.396291333E-04 -1.017367043E-01  2.133369431E-03 
        81  3.401204944E-01  5.905274302E-04 -1.144201285E-01  2.033096255E-03 
        82  4.970304668E-01  6.190273561E-04 -1.067573903E-01  3.329761189E-03 
        83  4.900089204E-01  6.743340055E-04 -1.021715674E-01  2.316100833E-03 
        84  4.859511554E-01  9.133662097E-04 -1.026524183E-01  2.353709056E-03 
        85  3.508657217E-01  9.975675493E-04 -1.135006468E-01  2.022813842E-03 
        86  4.815258086E-01  1.152163837E-03 -1.031295924E-01  2.343530756E-03 
        87  4.937012494E-01  1.302406192E-03 -1.074341556E-01  3.227512791E-03 
        88  3.613013029E-01  1.357816160E-03 -1.126243185E-01  2.013582699E-03 
        89  4.767314792E-01  1.385957235E-03 -1.036077786E-01  2.312366551E-03 
        90  4.715673029E-01  1.609873958E-03 -1.040882130E-01  2.269039490E-03 
        91  3.714197874E-01  1.669617370E-03 -1.117904902E-01  2.004769651E-03 
        92  4.660329819E-01  1.818986144E-03 -1.045708772E-01  2.219451828E-03 
        93  3.812142015E-01  1.931864768E-03 -1.109994027E-01  1.996471841E-03 
        94  4.601289034E-01  2.008412965E-03 -1.050562653E-01  2.168451206E-03 
        95  4.900090992E-01  2.047623275E-03 -1.087721524E-01  3.377606693E-03 
        96  3.906779587E-01  2.144031227E-03 -1.102504495E-01  1.989313685E-03 
        97  4.538559020E-01  2.173397690E-03 -1.055468808E-01  2.120056987E-03 
        98  3.998049796E-01  2.306194045E-03 -1.095433022E-01  1.984271448E-03 
        99  4.472154081E-01  2.309388481E-03 -1.060469956E-01  2.077243073E-03 
       100  4.402094483E-01  2.412121743E-03 -1.065617534E-01  2.041919627E-03 
       101  4.085896015E-01  2.419045195E-03 -1.088770294E-01  1.982754201E-03 
       102 -4.997532666E-01  2.447119914E-03  4.140841842E-01  2.880652401E-01 
       103  4.328405559E-01  2.477689646E-03 -1.070967477E-01  2.015057297E-03 
       104  4.170267582E-01  2.483885735E-03 -1.082495696E-01  1.986397110E-03 
       105  4.251117706E-01  2.502611838E-03 -1.076576105E-01  1.996762055E-03 
       106  4.859513938E-01  2.851942321E-03 -1.102469387E-01  3.569937414E-03 
       107  4.815261662E-01  3.712472972E-03 -1.118419149E-01  3.774552229E-03 
       108  4.767318964E-01  4.626170266E-03 -1.135341954E-01  3.985908327E-03 
       109 -4.990133643E-01  4.896991886E-03  7.891875506E-01  1.647269805E-01 
       110  4.715678096E-01  5.589993205E-03 -1.153186598E-01  4.202590625E-03 
       111  4.660336077E-01  6.600931752E-03 -1.171889073E-01  4.423408867E-03 
       112 -4.978022575E-01  7.317005191E-03  9.557229226E-01  7.340758076E-02 
       113  4.601296484E-01  7.656057365E-03 -1.191382992E-01  4.646719232E-03 
       114  4.538567364E-01  8.752637543E-03 -1.211601023E-01  4.870851087E-03 
       115 -4.961394370E-01  9.712317027E-03  1.009266789E+00  2.393012286E-02 
       116  4.472163916E-01  9.888111614E-03 -1.232477859E-01  5.094168510E-03 
       117  4.402105510E-01  1.106019970E-02 -1.253955160E-01  5.315165723E-03 
       118 -4.940359890E-01  1.209346484E-02  1.000217983E+00  2.528866114E-02 
       119  4.328417778E-01  1.226687711E-02 -1.275984209E-01  5.532515109E-03 
       120  4.251131713E-01  1.350636687E-02 -1.298529388E-01  5.745135887E-03 
       121 -4.914970994E-01  1.446940657E-02  9.480355475E-01  5.124051003E-02 
       122  4.170282781E-01  1.477721240E-02 -1.321569829E-01  5.952336701E-03 
       123  4.085913002E-01  1.607817225E-02 -1.345099474E-01  6.153809967E-03 
       124 -4.885247946E-01  1.684620976E-02  8.754647957E-01  6.619460469E-02 
       125  3.998067975E-01  1.740822755E-02 -1.369127716E-01  6.349646573E-03 
       126  3.906799555E-01  1.876654103E-02 -1.393677355E-01  6.540397655E-03 
       127 -4.851200283E-01  1.922699809E-02  7.952604151E-01  7.396640802E-02 
       128  3.812163770E-01  2.015238628E-02 -1.418782927E-01  6.727040066E-03 
       129  3.714221418E-01  2.156510018E-02 -1.444487017E-01  6.910955027E-03 
       130 -4.812836945E-01  2.161244489E-02  7.140724402E-01  7.739400181E-02 
       131  3.613038361E-01  2.300398983E-02 -1.470836183E-01  7.093839674E-03 
       132 -4.770171046E-01  2.400129102E-02  6.352805049E-01  7.826096486E-02 
       133  3.508684337E-01  2.446824498E-02 -1.497877433E-01  7.277640869E-03 
       134  3.401234150E-01  2.595693618E-02 -1.525653050E-01  7.464552981E-03 
       135 -4.723221362E-01  2.639061958E-02  5.603295239E-01  7.759763690E-02 
       136  3.290766776E-01  2.746886760E-02 -1.554196976E-01  7.656844806E-03 
       137 -4.672012925E-01  2.877620235E-02  4.900251098E-01  7.601505935E-02 
       138  3.177364469E-01  2.900253981E-02 -1.583531444E-01  7.856795552E-03 
       139  3.061114550E-01  3.055611998E-02 -1.613662797E-01  8.066740905E-03 
       140 -4.616577625E-01  3.115258552E-02  4.245732380E-01  7.398448414E-02 
       141  2.942107320E-01  3.212737292E-02 -1.644578197E-01  8.288931025E-03 
       142 -4.556952715E-01  3.351339325E-02  3.634975355E-01  7.175717326E-02 
       143  2.820436656E-01  3.371361643E-02 -1.676241213E-01  8.525483606E-03 
       144  2.696201801E-01  3.531175107E-02 -1.708587432E-01  8.778337747E-03 
       145 -4.493182003E-01  3.585137799E-02  3.066116836E-01  6.941409223E-02 
       146  2.569503784E-01  3.691821545E-02 -1.741525607E-01  9.049063970E-03 
       147 -4.425313771E-01  3.815871105E-02  2.537025536E-01  6.702206599E-02 
       148  2.440447956E-01  3.852902353E-02 -1.774936995E-01  9.338892392E-03 
       149  2.309141904E-01  4.013982415E-02 -1.808673716E-01  9.648743422E-03 
       150 -4.353401959E-01  4.042705521E-02  2.045613305E-01  6.462727009E-02 
       151  2.175696790E-01  4.174591228E-02 -1.842560060E-01  9.979130122E-03 
       152 -4.277505577E-01  4.264780506E-02  1.589634635E-01  6.224578170E-02 
       153  2.040226460E-01  4.334230348E-02 -1.876391805E-01  1.033008449E-02 
       154 -4.197688401E-01  4.481217638E-02  1.167994035E-01  5.988834223E-02 
       155  1.902847588E-01  4.492381215E-02 -1.909946439E-01  1.070115865E-02 
       156  1.763679385E-01  4.648511112E-02 -1.942985640E-01  1.109160979E-02 
       157 -4.114018679E-01  4.691158235E-02  7.789718915E-02  5.756635663E-02 
       158  1.622843742E-01  4.802086204E-02 -1.975252668E-01  1.150032512E-02 
       159 -4.026569426E-01  4.893758148E-02  4.214288111E-02  5.528112010E-02 
       160  1.480464488E-01  4.952573776E-02 -2.006486148E-01  1.192569728E-02 
       161 -3.935417831E-01  5.088226125E-02  9.423232763E-03  5.303972507E-02 
       162  1.336667985E-01  5.099457130E-02 -2.036429927E-01  1.236586636E-02 
       163  1.191582531E-01  5.242240056E-02 -2.064834290E-01  1.281879104E-02 
       164 -3.840644658E-01  5.273817852E-02 -2.040594415E-02  5.084060569E-02 
       165  1.045338213E-01  5.380454659E-02 -2.091467441E-01  1.328219127E-02 
       166 -3.742335737E-01  5.449872091E-02 -4.742153131E-02  4.868506627E-02 
       167  8.980670571E-02  5.513667315E-02 -2.116133248E-01  1.375386509E-02 
       168 -3.640580177E-01  5.615800247E-02 -7.176389945E-02  4.657898436E-02 
       169  7.499026507E-02  5.641482770E-02 -2.138662207E-01  1.423184635E-02 
       170  6.009799615E-02  5.763549730E-02 -2.158927074E-01  1.471444472E-02 
       171 -3.535470665E-01  5.771113932E-02 -9.354845633E-02  4.452542238E-02 
       172  4.514352977E-02  5.879558995E-02 -2.176841434E-01  1.520043812E-02 
       173 -3.427099586E-01  5.915420130E-02 -1.129074678E-01  4.253455997E-02 
       174  3.014061600E-02  5.989245325E-02 -2.192357409E-01  1.568909721E-02 
       175 -3.315572143E-01  6.048418581E-02 -1.300152432E-01  4.061076470E-02 
       176  1.510309801E-02  6.092382967E-02 -2.205468724E-01  1.618027366E-02 
       177 -3.200992048E-01  6.169915944E-02 -1.450043449E-01  3.875794187E-02 
       178  4.489277853E-05  6.188784540E-02 -2.216202853E-01  1.667451372E-02 
       179 -1.502013020E-02  6.278294325E-02 -2.224617647E-01  1.717314982E-02 
       180 -3.083465099E-01  6.279813498E-02 -1.580458658E-01  3.698448440E-02 
       181 -3.007778712E-02  6.360780448E-02 -2.230786206E-01  1.767831687E-02 
       182 -2.963101566E-01  6.378107518E-02 -1.693145616E-01  3.529425145E-02 
       183 -4.511399940E-02  6.436127424E-02 -2.234801580E-01  1.819377273E-02 
       184 -2.840012908E-01  6.464876980E-02 -1.789714465E-01  3.369204446E-02 
       185 -6.011467054E-02  6.504230201E-02 -2.236742163E-01  1.872144291E-02 
       186 -2.714315355E-01  6.540277600E-02 -1.871984566E-01  3.218071410E-02 
       187 -7.506570965E-02  6.564989686E-02 -2.236641863E-01  1.926552368E-02 
       188 -2.586126029E-01  6.604524702E-02 -1.941526103E-01  3.076011558E-02 
       189 -8.995304257E-02  6.618291140E-02 -2.234521483E-01  1.983448546E-02 
       190 -2.455565929E-01  6.657885760E-02 -1.999872353E-01  2.943210229E-02 
       191 -1.047626361E-01  6.664011627E-02 -2.230371729E-01  2.043283668E-02 
       192 -2.322757840E-01  6.700668484E-02 -2.048605633E-01  2.819504198E-02 
       193 -1.194805130E-01  6.702000648E-02 -2.224084427E-01  2.106569631E-02 
       194 -1.340927631E-01  6.732092798E-02 -2.215440045E-01  2.174078723E-02 
       195 -2.187826931E-01  6.733202934E-02 -2.088998937E-01  2.704516282E-02 
       196 -1.485855579E-01  6.754079461E-02 -2.204135891E-01  2.246464809E-02 
       197 -2.050900757E-01  6.755835563E-02 -2.122255850E-01  2.598029809E-02 
       198 -1.629452109E-01  6.767728180E-02 -2.189768786E-01  2.324410995E-02 
       199 -1.912108362E-01  6.768915802E-02 -2.149505604E-01  2.499613898E-02 
       200 -1.771581173E-01  6.772771478E-02 -2.171755281E-01  2.408605667E-02 
